orden_id,cliente_id,fecha_orden,canal,monto_orden
O002341,259,2024-10-20,Online,526.57
O002342,1020,2024-01-26,Online,143.91
O002343,802,2024-06-05,Online,293.23
O002344,196,2024-01-09,Fuerza Comercial,385.69
O002345,80,2025-03-23,Online,466.97
O002346,504,2025-12-15,Fuerza Comercial,305.13
O002347,1174,2025-07-25,Online,844.94
O002348,239,2025-02-12,Online,409.94
O002349,185,2025-02-02,Fuerza Comercial,515.92
O002350,270,2025-09-29,Fuerza Comercial,238.36
O002351,764,2025-04-07,Online,422.45
O002352,128,2024-08-06,Online,302.76
O002353,580,2024-04-26,Partners,383.51
O002354,109,2024-09-07,Fuerza Comercial,375.56
O002355,579,2025-12-10,Fuerza Comercial,299.97
O002356,290,2025-02-24,Online,1315.28
O002357,1073,2025-09-10,Fuerza Comercial,342.16
O002358,490,2024-02-13,Online,333.92
O002359,986,2024-06-24,Fuerza Comercial,420.64
O002360,146,2024-03-31,Fuerza Comercial,400.8
O002361,67,2024-10-04,Partners,179.01
O002362,89,2025-06-15,Fuerza Comercial,246.94
O002363,713,2025-09-18,Online,715.62
O002364,431,2025-02-26,Online,286.62
O002365,1053,2025-11-25,Online,429.12
O002366,827,2025-10-12,Fuerza Comercial,110.53
O002367,645,2024-07-07,Online,773.51
O002368,877,2024-03-03,Online,234.98
O002369,25,2024-11-16,Online,546.1
O002370,994,2025-04-03,Online,543.4
O002371,621,2024-09-24,Online,515.96
O002372,312,2025-10-01,Fuerza Comercial,557.25
O002373,143,2024-09-27,Online,264.13
O002374,720,2024-01-01,Online,515.46
O002375,46,2025-11-28,Online,715.67
O002376,50,2025-04-22,Online,827.68
O002377,720,2024-08-11,Fuerza Comercial,494.64
O002378,687,2025-02-21,Online,884.75
O002379,615,2024-09-23,Partners,354.92
O002380,861,2024-10-04,Fuerza Comercial,540.97
O002381,210,2025-03-22,Fuerza Comercial,526.51
O002382,344,2024-02-15,Fuerza Comercial,300.06
O002383,157,2024-03-19,Online,292.55
O002384,500,2024-01-01,Fuerza Comercial,573.86
O002385,803,2024-03-31,Partners,387.12
O002386,835,2025-09-02,Online,421.98
O002387,591,2025-04-25,Partners,549.87
O002388,475,2024-01-31,Fuerza Comercial,291.51
O002389,430,2025-01-22,Partners,251.65
O002390,792,2025-11-05,Online,928.2
O002391,574,2025-09-16,Partners,367.35
O002392,168,2024-10-03,Online,226.82
O002393,980,2025-08-26,Online,495.82
O002394,508,2024-06-26,Partners,557.92
O002395,509,2024-01-17,Fuerza Comercial,123.3
O002396,1133,2025-01-08,Online,391.92
O002397,849,2025-03-22,Fuerza Comercial,375.52
O002398,1135,2024-11-27,Online,69.83
O002399,704,2025-03-07,Fuerza Comercial,406.92
O002400,860,2024-11-19,Fuerza Comercial,248.06
O002401,360,2024-12-18,Online,180.99
O002402,279,2024-07-22,Online,186.19
O002403,250,2025-07-11,Online,
O002404,281,2025-10-06,Fuerza Comercial,93.19
O002405,301,2024-04-01,Partners,447.35
O002406,27,2024-03-04,Online,501.85
O002407,705,2024-03-10,Online,
O002408,31,2025-12-12,Online,462.8
O002409,1022,2024-11-18,Online,590.01
O002410,513,2025-07-09,Online,390.97
O002411,838,2024-04-20,Online,697.72
O002412,491,2025-05-25,Online,477.4
O002413,139,2025-08-20,Online,343.71
O002414,30,2024-11-12,Online,161.17
O002415,311,2025-02-07,Partners,322.54
O002416,466,2025-05-09,Online,230.61
O002417,426,2024-10-29,Fuerza Comercial,224.94
O002418,783,2025-08-31,Fuerza Comercial,587.9
O002419,875,2024-07-29,Online,680.99
O002420,165,2024-01-06,Fuerza Comercial,258.74
O002421,1083,2025-07-19,Online,667.85
O002422,687,2024-09-15,Partners,323.58
O002423,775,2024-07-04,Online,306.08
O002424,225,2024-01-10,Online,429.49
O002425,837,2024-07-22,Online,578.03
O002426,20,2024-02-26,Fuerza Comercial,509.08
O002427,990,2025-05-12,Online,783.95
O002428,736,2025-03-23,Fuerza Comercial,610.84
O002429,931,2024-08-27,Online,395.7
O002430,1052,2025-05-22,Partners,375.53
O002431,207,2024-01-17,Online,801.61
O002432,889,2024-01-28,Online,221.84
O002433,1019,2025-03-01,Online,953.65
O002434,858,2024-11-09,Online,29.69
O002435,268,2025-10-27,Partners,468.88
O002436,536,2025-10-10,Fuerza Comercial,273.67
O002437,1156,2025-11-01,Online,189.51
O002438,280,2025-07-19,Fuerza Comercial,502.23
O002439,554,2025-12-08,Fuerza Comercial,671.29
O002440,513,2025-01-30,Fuerza Comercial,830.02
O002441,974,2024-03-10,Online,661.43
O002442,342,2024-12-23,Online,765.64
O002443,637,2024-06-16,Online,551.12
O002444,471,2024-10-03,Online,752.2
O002445,530,2024-12-26,Online,454.82
O002446,241,2025-02-07,Fuerza Comercial,124.24
O002447,575,2025-12-04,Online,417.62
O002448,763,2024-06-15,Partners,332.52
O002449,132,2024-05-19,Online,328.02
O002450,1091,2024-12-26,Online,430.02
O002451,522,2025-01-20,Partners,190.35
O002452,926,2024-01-24,Online,368.99
O002453,316,2025-02-21,Online,555.46
O002454,193,2024-09-24,Fuerza Comercial,274.11
O002455,194,2025-09-23,Online,359.03
O002456,913,2024-07-16,Fuerza Comercial,454.9
O002457,447,2024-01-13,Fuerza Comercial,542.75
O002458,1097,2024-04-21,Online,577.11
O002459,728,2025-09-01,Online,413.59
O002460,54,2025-05-17,Fuerza Comercial,550.87
O002461,601,2025-07-23,Online,272.41
O002462,1025,2024-12-17,Online,581.98
O002463,517,2024-04-02,Online,771.3
O002464,706,2024-11-08,Online,67.93
O002465,292,2024-12-23,Online,341.49
O002466,1002,2024-02-21,Online,115.46
O002467,581,2025-01-23,Online,649.72
O002468,766,2025-11-03,Online,677.4
O002469,201,2025-06-19,Online,451.76
O002470,1019,2024-01-18,Online,266.59
O002471,984,2024-12-07,Fuerza Comercial,352.98
O002472,850,2024-02-13,Fuerza Comercial,548.29
O002473,880,2024-06-12,Online,686.92
O002474,819,2024-11-22,Online,561.7
O002475,908,2024-01-18,Fuerza Comercial,344.62
O002476,826,2025-01-02,Partners,298.06
O002477,298,2025-07-31,Partners,241.45
O002478,711,2025-05-13,Online,498.34
O002479,6,2024-01-19,Fuerza Comercial,358.28
O002480,992,2024-10-13,Fuerza Comercial,509.85
O002481,34,2024-11-16,Partners,384.49
O002482,511,2025-11-08,Online,615.01
O002483,659,2024-06-25,Partners,710.6
O002484,1122,2024-01-23,Online,553.58
O002485,850,2025-05-23,Online,269.15
O002486,107,2025-05-03,Online,335.88
O002487,179,2024-03-30,Fuerza Comercial,252.26
O002488,939,2024-08-12,Fuerza Comercial,291.81
O002489,125,2024-01-03,Online,363.43
O002490,727,2025-10-17,Partners,276.33
O002491,261,2025-05-10,Fuerza Comercial,366.44
O002492,648,2025-11-17,Fuerza Comercial,859.17
O002493,808,2025-12-13,Online,277.36
O002494,830,2025-12-17,Fuerza Comercial,333.31
O002495,71,2025-12-05,Online,444.23
O002496,511,2025-03-25,Online,317.79
O002497,758,2025-03-13,Online,366.97
O002498,50,2024-12-08,Online,618.08
O002499,343,2025-12-04,Fuerza Comercial,303.42
O002500,242,2025-10-08,Online,617.88
O002501,1077,2024-10-29,Online,414.54
O002502,54,2024-12-19,Online,455.95
O002503,701,2025-02-12,Fuerza Comercial,378.31
O002504,890,2025-08-14,Online,110.09
O002505,1106,2025-09-21,Online,740.75
O002506,1073,2025-11-03,Partners,899.22
O002507,1079,2025-03-24,Online,329.46
O002508,1200,2024-11-24,Partners,432.57
O002509,580,2025-05-02,Fuerza Comercial,823.13
O002510,837,2025-10-08,Online,725.36
O002511,257,2024-10-28,Online,746.53
O002512,188,2024-11-30,Online,394.85
O002513,717,2024-02-23,Fuerza Comercial,628.41
O002514,841,2025-08-10,Partners,547.08
O002515,497,2024-11-30,Partners,468.56
O002516,412,2024-11-08,Online,563.89
O002517,913,2025-10-31,Online,811.52
O002518,670,2025-02-20,Fuerza Comercial,444.45
O002519,916,2024-07-02,Online,347.36
O002520,1075,2024-01-17,Fuerza Comercial,319.14
O002521,1175,2025-07-25,Fuerza Comercial,696.22
O002522,62,2024-05-21,Online,419.61
O002523,406,2025-08-15,Online,414.44
O002524,1001,2025-04-15,Fuerza Comercial,713.46
O002525,156,2024-09-04,Online,208.39
O002526,151,2025-07-08,Online,623.14
O002527,899,2025-03-16,Online,748.34
O002528,655,2025-06-22,Fuerza Comercial,415.01
O002529,563,2024-06-15,Online,469.95
O002530,124,2025-11-02,Fuerza Comercial,401.07
O002531,440,2024-03-19,Fuerza Comercial,282.53
O002532,619,2025-08-06,Partners,285.61
O002533,826,2024-12-11,Fuerza Comercial,677.53
O002534,680,2025-05-03,Fuerza Comercial,116.27
O002535,107,2024-04-12,Partners,584.47
O002536,1177,2025-05-05,Online,210.42
O002537,1044,2024-11-18,Online,290.5
O002538,198,2024-08-24,Online,290.62
O002539,494,2024-08-26,Online,219.29
O002540,967,2025-04-19,Fuerza Comercial,380.76
O002541,986,2025-07-28,Fuerza Comercial,493.19
O002542,56,2024-07-21,Fuerza Comercial,341.42
O002543,185,2024-06-01,Partners,235.76
O002544,598,2024-07-26,Partners,367.05
O002545,1195,2024-01-12,Fuerza Comercial,414.48
O002546,999,2024-11-08,Online,1348.08
O002547,47,2025-12-16,Fuerza Comercial,417.15
O002548,931,2025-08-02,Fuerza Comercial,409.91
O002549,527,2025-12-07,Online,277.78
O002550,66,2024-12-23,Partners,377.5
O002551,960,2024-04-08,Online,130.63
O002552,1034,2024-07-20,Online,450.95
O002553,899,2024-12-18,Partners,352.98
O002554,224,2025-04-14,Online,398.57
O002555,957,2024-11-04,Online,302.7
O002556,648,2024-04-13,Online,645.87
O002557,200,2024-03-06,Online,813.49
O002558,434,2025-09-24,Fuerza Comercial,518.36
O002559,939,2025-05-27,Online,774.09
O002560,25,2025-10-29,Partners,240.85
O002561,559,2024-12-10,Fuerza Comercial,403.69
O002562,1171,2025-12-02,Partners,349.86
O002563,1049,2025-02-04,Partners,416.89
O002564,1128,2024-12-08,Online,265.43
O002565,569,2024-09-24,Online,616.78
O002566,308,2025-11-20,Online,
O002567,307,2025-10-13,Fuerza Comercial,1060.85
O002568,837,2025-02-10,Online,464.59
O002569,373,2025-12-14,Online,328.24
O002570,721,2025-01-09,Fuerza Comercial,406.03
O002571,332,2024-01-14,Fuerza Comercial,235.99
O002572,397,2025-01-12,Online,235.7
O002573,145,2024-12-21,Fuerza Comercial,303.84
O002574,1121,2024-07-09,Online,1236.79
O002575,140,2025-01-05,Online,545.72
O002576,628,2025-04-26,Online,501.4
O002577,643,2025-01-06,Online,556.22
O002578,1192,2024-10-14,Online,371.94
O002579,581,2025-02-23,Online,973.37
O002580,789,2024-07-25,Partners,621.75
O002581,575,2025-10-04,Online,313.35
O002582,118,2025-10-05,Online,1077.56
O002583,17,2025-01-31,Online,229.05
O002584,1169,2025-11-21,Fuerza Comercial,296.04
O002585,22,2025-06-21,Fuerza Comercial,552.33
O002586,250,2025-09-28,Online,68.09
O002587,950,2024-02-02,Partners,737.64
O002588,140,2024-09-14,Online,948.72
O002589,203,2024-10-30,Fuerza Comercial,386.96
O002590,247,2025-05-26,Online,527.39
O002591,546,2025-09-09,Online,570.86
O002592,177,2024-11-22,Fuerza Comercial,467.95
O002593,633,2024-08-24,Partners,510.3
O002594,896,2024-04-05,Fuerza Comercial,530.19
O002595,154,2024-01-07,Online,367.04
O002596,1174,2024-12-22,Online,607.79
O002597,742,2025-01-20,Online,532.86
O002598,199,2025-01-12,Partners,954.98
O002599,168,2024-10-04,Fuerza Comercial,292.63
O002600,410,2025-03-28,Online,796.73
O002601,951,2025-08-25,Fuerza Comercial,323.33
O002602,822,2024-08-06,Online,774.26
O002603,456,2025-09-15,Online,123.5
O002604,933,2025-05-06,Online,187.62
O002605,370,2024-03-13,Online,343.14
O002606,428,2025-02-26,Online,495.69
O002607,1172,2024-09-10,Online,423.58
O002608,709,2024-11-09,Online,647.48
O002609,415,2025-05-26,Fuerza Comercial,530.33
O002610,1126,2025-01-13,Online,352.24
O002611,597,2025-11-08,Online,419.51
O002612,1070,2025-01-06,Fuerza Comercial,795.93
O002613,688,2024-06-23,Fuerza Comercial,443.56
O002614,477,2025-08-20,Online,297.82
O002615,572,2025-10-30,Partners,417.0
O002616,585,2024-08-29,Partners,530.6
O002617,69,2025-11-25,Online,349.2
O002618,669,2025-01-24,Fuerza Comercial,575.82
O002619,161,2024-01-01,Online,916.83
O002620,135,2024-06-24,Online,
O002621,622,2025-10-30,Online,282.22
O002622,1180,2025-11-06,Fuerza Comercial,616.0
O002623,67,2025-10-05,Fuerza Comercial,362.7
O002624,96,2025-08-15,Online,114.6
O002625,1174,2024-07-30,Online,271.74
O002626,1003,2025-04-25,Fuerza Comercial,619.4
O002627,452,2025-07-26,Online,817.32
O002628,1198,2025-12-15,Fuerza Comercial,638.68
O002629,83,2025-06-06,Fuerza Comercial,276.67
O002630,436,2025-02-04,Online,621.33
O002631,1041,2025-01-28,Online,645.25
O002632,408,2024-03-24,Partners,371.6
O002633,765,2025-04-17,Online,239.73
O002634,908,2024-02-27,Partners,329.39
O002635,950,2025-10-26,Fuerza Comercial,472.28
O002636,599,2024-09-05,Partners,
O002637,97,2024-01-17,Online,580.87
O002638,30,2024-12-11,Online,289.91
O002639,143,2024-06-02,Online,56.27
O002640,395,2024-02-05,Partners,338.19
O002641,1082,2024-06-05,Online,563.32
O002642,1186,2025-11-21,Fuerza Comercial,163.29
O002643,854,2025-09-24,Partners,507.24
O002644,1002,2025-02-02,Partners,884.86
O002645,559,2024-07-03,Online,489.34
O002646,457,2024-11-24,Fuerza Comercial,728.93
O002647,334,2025-01-20,Online,386.36
O002648,1009,2025-11-05,Fuerza Comercial,879.21
O002649,591,2025-07-06,Fuerza Comercial,494.53
O002650,13,2024-01-28,Online,737.24
O002651,808,2025-11-08,Fuerza Comercial,367.78
O002652,352,2024-06-06,Fuerza Comercial,399.47
O002653,1108,2025-04-18,Partners,294.83
O002654,132,2024-03-03,Partners,236.03
O002655,638,2024-04-29,Online,674.47
O002656,1070,2025-01-10,Online,486.15
O002657,1026,2024-01-27,Partners,582.11
O002658,524,2024-11-05,Online,
O002659,956,2024-11-10,Fuerza Comercial,785.85
O002660,918,2025-08-12,Online,353.86
O002661,539,2024-08-12,Fuerza Comercial,705.51
O002662,1090,2024-09-11,Online,627.96
O002663,118,2025-06-18,Fuerza Comercial,1550.89
O002664,87,2024-03-30,Online,576.84
O002665,911,2024-01-20,Online,485.26
O002666,871,2025-02-21,Online,305.05
O002667,695,2024-11-19,Online,736.78
O002668,403,2024-07-16,Online,400.82
O002669,153,2024-10-06,Online,532.31
O002670,673,2024-11-29,Online,483.78
O002671,1109,2025-08-16,Online,571.32
O002672,1067,2024-02-03,Online,525.46
O002673,495,2024-04-07,Online,1039.28
O002674,194,2025-10-20,Online,426.27
O002675,1050,2024-10-13,Online,312.21
O002676,156,2025-06-23,Partners,530.74
O002677,317,2025-06-23,Partners,513.07
O002678,1006,2024-05-21,Partners,986.6
O002679,178,2024-04-26,Partners,297.69
O002680,969,2024-11-19,Online,497.78
O002681,392,2025-09-24,Fuerza Comercial,146.11
O002682,832,2025-07-19,Fuerza Comercial,393.49
O002683,744,2024-02-12,Online,470.11
O002684,890,2025-02-27,Fuerza Comercial,311.07
O002685,109,2024-02-12,Online,360.23
O002686,369,2025-08-07,Fuerza Comercial,
O002687,208,2025-09-25,Online,402.08
O002688,565,2025-03-01,Fuerza Comercial,191.74
O002689,931,2025-08-15,Online,143.4
O002690,1092,2024-07-02,Fuerza Comercial,481.58
O002691,852,2024-04-20,Fuerza Comercial,526.86
O002692,99,2024-08-11,Online,517.48
O002693,9,2024-09-20,Online,374.27
O002694,441,2024-03-19,Partners,383.23
O002695,32,2024-05-28,Fuerza Comercial,505.25
O002696,278,2024-04-16,Partners,393.79
O002697,870,2025-06-25,Fuerza Comercial,386.57
O002698,637,2024-11-14,Online,284.87
O002699,1027,2025-04-22,Online,320.74
O002700,866,2024-04-30,Online,442.99
O002701,1035,2024-11-11,Fuerza Comercial,761.47
O002702,457,2025-01-20,Online,154.1
O002703,1151,2025-10-20,Fuerza Comercial,489.42
O002704,669,2025-02-21,Online,468.02
O002705,218,2025-07-09,Online,529.16
O002706,1036,2024-03-12,Online,242.68
O002707,649,2025-04-07,Online,994.56
O002708,692,2025-03-21,Online,401.84
O002709,41,2025-11-14,Partners,277.54
O002710,1199,2025-02-23,Partners,172.29
O002711,318,2024-05-23,Partners,640.49
O002712,627,2025-01-20,Online,243.35
O002713,982,2024-10-12,Online,1034.45
O002714,670,2024-12-18,Fuerza Comercial,241.45
O002715,608,2024-02-12,Online,148.15
O002716,410,2025-10-01,Online,578.75
O002717,527,2025-06-04,Online,657.01
O002718,223,2025-12-09,Fuerza Comercial,510.35
O002719,1050,2024-08-20,Fuerza Comercial,580.73
O002720,210,2024-02-26,Online,349.58
O002721,781,2024-04-20,Online,371.56
O002722,1031,2025-07-24,Online,401.18
O002723,334,2025-10-11,Fuerza Comercial,627.12
O002724,1065,2025-05-23,Partners,445.91
O002725,874,2024-03-12,Online,288.6
O002726,742,2024-03-11,Online,797.18
O002727,176,2024-08-10,Online,315.84
O002728,1044,2024-02-16,Partners,487.44
O002729,1037,2025-01-24,Partners,678.14
O002730,1120,2024-06-13,Fuerza Comercial,337.9
O002731,803,2024-09-03,Fuerza Comercial,258.12
O002732,202,2024-04-16,Online,317.31
O002733,1126,2025-01-24,Online,432.36
O002734,846,2024-03-19,Online,224.18
O002735,90,2025-02-08,Fuerza Comercial,513.31
O002736,132,2024-02-10,Fuerza Comercial,440.86
O002737,1095,2025-05-11,Fuerza Comercial,395.53
O002738,783,2025-09-25,Fuerza Comercial,472.23
O002739,345,2024-07-10,Fuerza Comercial,322.73
O002740,32,2024-08-20,Online,231.38
O002741,1041,2025-07-03,Online,843.89
O002742,1023,2024-05-23,Fuerza Comercial,371.5
O002743,1144,2025-03-28,Partners,242.13
O002744,217,2024-04-15,Fuerza Comercial,749.58
O002745,701,2025-07-26,Online,476.94
O002746,1195,2024-06-22,Online,504.6
O002747,499,2024-03-05,Fuerza Comercial,566.89
O002748,471,2025-03-10,Online,558.65
O002749,62,2024-11-13,Online,220.06
O002750,107,2025-07-23,Fuerza Comercial,696.13
O002751,1161,2025-01-17,Fuerza Comercial,385.17
O002752,84,2024-02-11,Online,550.67
O002753,1098,2025-05-02,Online,385.55
O002754,1129,2025-10-15,Online,522.76
O002755,38,2025-01-09,Online,239.0
O002756,650,2025-07-25,Partners,373.15
O002757,102,2025-09-13,Online,591.81
O002758,1189,2025-05-27,Partners,160.45
O002759,840,2024-06-14,Online,246.04
O002760,1139,2024-07-12,Online,715.98
O002761,933,2025-11-04,Fuerza Comercial,972.05
O002762,1045,2024-01-18,Online,437.67
O002763,1133,2025-02-16,Fuerza Comercial,608.06
O002764,525,2025-08-04,Fuerza Comercial,972.37
O002765,1094,2024-01-07,Online,558.44
O002766,850,2024-08-07,Online,166.14
O002767,83,2024-06-13,Online,292.78
O002768,731,2024-12-07,Online,178.91
O002769,961,2025-09-12,Partners,192.84
O002770,562,2024-04-21,Fuerza Comercial,1218.63
O002771,633,2025-06-06,Partners,474.79
O002772,1024,2025-10-09,Partners,159.15
O002773,645,2024-07-19,Online,785.48
O002774,1004,2024-09-15,Online,378.76
O002775,911,2025-11-30,Online,415.65
O002776,1012,2025-05-06,Fuerza Comercial,362.02
O002777,391,2025-10-06,Fuerza Comercial,433.02
O002778,845,2025-11-02,Online,312.39
O002779,160,2024-06-14,Fuerza Comercial,493.14
O002780,735,2025-10-10,Online,584.63
O002781,418,2025-06-06,Partners,293.18
O002782,1131,2025-06-23,Partners,487.29
O002783,736,2024-07-09,Fuerza Comercial,620.85
O002784,652,2024-11-02,Fuerza Comercial,630.61
O002785,606,2025-06-21,Online,324.76
O002786,963,2024-04-16,Partners,307.51
O002787,181,2024-04-05,Online,181.98
O002788,1102,2025-02-27,Online,484.78
O002789,672,2024-03-17,Online,112.24
O002790,1143,2025-03-24,Fuerza Comercial,431.25
O002791,1014,2024-02-17,Online,360.93
O002792,204,2025-11-01,Online,830.43
O002793,392,2025-12-28,Fuerza Comercial,434.09
O002794,759,2025-04-10,Partners,432.59
O002795,1045,2024-04-19,Online,371.03
O002796,889,2025-10-05,Fuerza Comercial,231.93
O002797,702,2024-03-10,Partners,506.32
O002798,388,2025-04-23,Partners,635.37
O002799,266,2024-09-24,Online,709.54
O002800,785,2025-01-08,Fuerza Comercial,311.6
O002801,649,2024-09-17,Fuerza Comercial,960.32
O002802,178,2025-06-09,Fuerza Comercial,871.76
O002803,928,2024-08-19,Online,858.17
O002804,960,2024-06-18,Online,309.85
O002805,471,2025-06-30,Online,545.72
O002806,186,2025-10-29,Partners,643.04
O002807,393,2024-02-16,Online,722.34
O002808,272,2024-09-01,Online,523.34
O002809,1139,2025-11-17,Online,743.88
O002810,1033,2025-12-28,Fuerza Comercial,
O002811,1095,2024-03-16,Online,440.06
O002812,2,2024-04-17,Fuerza Comercial,782.25
O002813,997,2025-01-13,Fuerza Comercial,369.77
O002814,774,2025-11-23,Fuerza Comercial,627.26
O002815,381,2024-02-10,Online,624.3
O002816,298,2024-06-28,Online,782.97
O002817,253,2025-04-10,Partners,516.08
O002818,1055,2025-11-23,Fuerza Comercial,152.95
O002819,282,2025-08-17,Fuerza Comercial,553.28
O002820,382,2024-08-04,Online,162.88
O002821,533,2024-01-30,Fuerza Comercial,513.88
O002822,1169,2025-06-12,Online,554.29
O002823,713,2024-04-13,Fuerza Comercial,629.27
O002824,432,2025-02-22,Fuerza Comercial,221.49
O002825,450,2025-12-15,Online,184.17
O002826,1080,2024-09-29,Fuerza Comercial,814.25
O002827,1023,2025-04-28,Online,227.3
O002828,447,2024-12-11,Partners,537.7
O002829,1002,2025-11-04,Fuerza Comercial,736.07
O002830,777,2025-11-10,Online,675.29
O002831,758,2025-04-15,Partners,241.66
O002832,834,2025-06-04,Online,241.58
O002833,82,2025-01-25,Fuerza Comercial,288.8
O002834,801,2024-11-27,Fuerza Comercial,575.77
O002835,390,2024-01-23,Online,600.34
O002836,1189,2025-05-08,Partners,308.72
O002837,1188,2025-10-11,Fuerza Comercial,332.81
O002838,1154,2024-08-10,Fuerza Comercial,863.62
