orden_id,metodo_pago,estado_pago,fecha_pago
O002371,Tarjeta,Pagado,2024-09-29
O002372,Transferencia,Pagado,2025-10-10
O002373,Transferencia,Pagado,2024-09-30
O002374,Tarjeta,Pagado,2024-01-07
O002375,Tarjeta,Pagado,2025-12-04
O002376,PSE,Pagado,2025-04-29
O002377,PSE,Pagado,2024-08-15
O002378,Tarjeta,Pagado,2025-02-27
O002379,Transferencia,Pendiente,2024-09-30
O002380,Transferencia,Pagado,2024-10-09
O002381,Tarjeta,Pagado,2025-03-27
O002382,Tarjeta,Pagado,2024-02-16
O002383,Transferencia,Pagado,2024-03-22
O002384,Tarjeta,Pagado,2024-01-01
O002385,Tarjeta,Pagado,2024-04-08
O002386,Efectivo,Pagado,2025-09-02
O002387,PSE,Pagado,2025-05-03
O002388,Tarjeta,Pagado,2024-02-04
O002389,PSE,Pagado,2025-01-26
O002390,Transferencia,Pagado,2025-11-06
O002391,PSE,Pagado,2025-09-25
O002392,Transferencia,Pagado,2024-10-06
O002393,Efectivo,Pagado,2025-08-28
O002394,Tarjeta,Pagado,2024-06-26
O002395,Transferencia,Pagado,2024-01-24
O002396,PSE,Pagado,2025-01-11
O002397,Tarjeta,Pagado,2025-03-23
O002398,Tarjeta,Pagado,2024-12-06
O002399,Tarjeta,Pagado,2025-03-14
O002400,Transferencia,Pagado,2024-11-22
O002401,Tarjeta,Pendiente,2024-12-22
O002402,Tarjeta,Pagado,2024-07-27
O002403,Tarjeta,Pagado,2025-07-14
O002404,PSE,Pagado,2025-10-14
O002405,Transferencia,Pendiente,2024-04-10
O002406,Transferencia,Pagado,2024-03-04
O002407,Tarjeta,Pendiente,2024-03-12
O002408,Tarjeta,Pagado,2025-12-14
O002409,Transferencia,Pagado,2024-11-21
O002410,Transferencia,Pagado,2025-07-18
O002411,PSE,Pagado,2024-04-26
O002412,Efectivo,Pagado,2025-05-30
O002413,PSE,Pagado,2025-08-25
O002414,PSE,Pagado,2024-11-20
O002415,Tarjeta,Pagado,2025-02-14
O002416,PSE,Pagado,2025-05-11
O002417,Transferencia,Pagado,2024-11-01
O002418,Tarjeta,Pagado,2025-09-05
O002419,Tarjeta,Pagado,2024-07-31
O002420,PSE,Pagado,2024-01-10
O002421,PSE,Pagado,2025-07-21
O002422,Tarjeta,Pagado,2024-09-24
O002423,Transferencia,Pagado,2024-07-06
O002424,PSE,Pagado,2024-01-15
O002425,Tarjeta,Pagado,2024-07-25
O002426,Transferencia,Pagado,2024-03-06
O002427,Transferencia,Pagado,2025-05-14
O002428,Tarjeta,Pagado,2025-03-25
O002429,Transferencia,Pagado,2024-08-28
O002430,Tarjeta,Pagado,2025-05-22
O002431,Tarjeta,Pagado,2024-01-26
O002432,Tarjeta,Pagado,2024-01-30
O002433,Tarjeta,Pagado,2025-03-05
O002434,Tarjeta,Pagado,2024-11-16
O002435,Tarjeta,Pagado,2025-10-28
O002436,Transferencia,Pagado,2025-10-11
O002437,Tarjeta,Pagado,2025-11-01
O002438,Efectivo,Pagado,2025-07-21
O002439,Tarjeta,Pagado,2025-12-10
O002440,Efectivo,Pagado,2025-02-05
O002441,Transferencia,Pagado,2024-03-19
O002442,Transferencia,Pagado,2024-12-29
O002443,Efectivo,Pagado,2024-06-24
O002444,Tarjeta,Pagado,2024-10-03
O002445,Transferencia,Pagado,2025-01-04
O002446,Transferencia,Pagado,2025-02-13
O002447,PSE,Pagado,2025-12-10
O002448,Tarjeta,Pagado,2024-06-20
O002449,Tarjeta,Pagado,2024-05-24
O002450,Efectivo,Pagado,2024-12-27
O002451,Tarjeta,Pagado,2025-01-21
O002452,Tarjeta,Pagado,2024-02-02
O002453,Tarjeta,Pagado,2025-03-01
O002454,Tarjeta,Pagado,2024-09-29
O002455,Tarjeta,Pagado,2025-09-25
O002456,Tarjeta,Pagado,2024-07-20
O002457,PSE,Pagado,2024-01-22
O002458,Tarjeta,Pagado,2024-04-26
O002459,Tarjeta,Pagado,2025-09-03
O002460,Tarjeta,Pagado,2025-05-22
O002461,Efectivo,Pagado,2025-07-31
O002462,Tarjeta,Pagado,2024-12-19
O002463,Tarjeta,Pagado,2024-04-02
O002464,PSE,Pagado,2024-11-13
O002465,Tarjeta,Pagado,2024-12-29
O002466,Tarjeta,Pagado,2024-02-28
O002467,Transferencia,Pagado,2025-01-23
O002468,Efectivo,Pagado,2025-11-03
O002469,Tarjeta,Pagado,2025-06-27
O002470,PSE,Pagado,2024-01-24
O002471,Efectivo,Pagado,2024-12-11
O002472,Efectivo,Pagado,2024-02-14
O002473,Transferencia,Pagado,2024-06-15
O002474,Tarjeta,Pagado,2024-11-30
O002475,Efectivo,Pagado,2024-01-23
O002476,PSE,Pagado,2025-01-09
O002477,Tarjeta,Pagado,2025-07-31
O002478,Transferencia,Pagado,2025-05-20
O002479,Tarjeta,Pagado,2024-01-28
O002480,Transferencia,Pagado,2024-10-13
O002481,Tarjeta,Pagado,2024-11-20
O002482,Transferencia,Pagado,2025-11-15
O002483,Transferencia,Pagado,2024-07-01
O002484,Tarjeta,Pagado,2024-01-28
O002485,Transferencia,Pendiente,2025-05-26
O002486,Transferencia,Pendiente,2025-05-11
O002487,Tarjeta,Pagado,2024-04-01
O002488,PSE,Pagado,2024-08-13
O002489,PSE,Pagado,2024-01-06
O002490,PSE,Pagado,2025-10-18
O002491,Transferencia,Pagado,2025-05-19
O002492,Tarjeta,Pagado,2025-11-26
O002493,Tarjeta,Pagado,2025-12-19
O002494,Transferencia,Pagado,2025-12-25
O002495,Tarjeta,Pagado,2025-12-08
O002496,PSE,Pagado,2025-03-25
O002497,Tarjeta,Pagado,2025-03-19
O002498,Tarjeta,Pagado,2024-12-14
O002499,Tarjeta,Pagado,2025-12-12
O002500,Efectivo,Pagado,2025-10-10
O002501,Efectivo,Pendiente,2024-11-01
O002502,Tarjeta,Pagado,2024-12-26
O002503,Efectivo,Pagado,2025-02-13
O002504,Efectivo,Pagado,2025-08-14
O002505,Tarjeta,Pagado,2025-09-28
O002506,PSE,Pagado,2025-11-03
O002507,Tarjeta,Pagado,2025-03-24
O002508,Tarjeta,Pagado,2024-11-25
O002509,Transferencia,Pagado,2025-05-05
O002510,Efectivo,Pagado,2025-10-12
O002511,Tarjeta,Pagado,2024-10-30
O002512,PSE,Pagado,2024-12-05
O002513,Tarjeta,Pagado,2024-02-29
O002514,Transferencia,Pagado,2025-08-11
O002515,Tarjeta,Pagado,2024-12-08
O002516,Tarjeta,Pagado,2024-11-13
O002517,Efectivo,Pagado,2025-11-01
O002518,Tarjeta,Pagado,2025-02-23
O002519,PSE,Pagado,2024-07-07
O002520,Tarjeta,Pagado,2024-01-24
O002521,Tarjeta,Pagado,2025-08-02
O002522,Transferencia,Pendiente,2024-05-23
O002523,Transferencia,Pagado,2025-08-17
O002524,Efectivo,Pagado,2025-04-20
O002525,Tarjeta,Pagado,2024-09-13
O002526,Tarjeta,Pagado,2025-07-11
O002527,Tarjeta,Pendiente,2025-03-17
O002528,Transferencia,Pagado,2025-06-29
O002529,Transferencia,Pagado,2024-06-15
O002530,Tarjeta,Pagado,2025-11-04
O002531,Transferencia,Pagado,2024-03-27
O002532,PSE,Pagado,2025-08-11
O002533,Tarjeta,Pagado,2024-12-11
O002534,Transferencia,Pagado,2025-05-07
O002535,Transferencia,Pagado,2024-04-17
O002536,PSE,Pagado,2025-05-09
O002537,Transferencia,Pendiente,2024-11-25
O002538,Tarjeta,Pagado,2024-08-27
O002539,Tarjeta,Pagado,2024-08-27
O002540,Efectivo,Pagado,2025-04-20
O002541,Tarjeta,Pagado,2025-08-04
O002542,Efectivo,Pagado,2024-07-30
O002543,Transferencia,Pagado,2024-06-09
O002544,Tarjeta,Pagado,2024-07-29
O002545,Tarjeta,Pagado,2024-01-16
O002546,Transferencia,Pagado,2024-11-14
O002547,Tarjeta,Rechazado,2025-12-16
O002548,Tarjeta,Pagado,2025-08-06
O002549,Tarjeta,Pagado,2025-12-10
O002550,Transferencia,Pagado,2024-12-26
O002551,Tarjeta,Pendiente,2024-04-10
O002552,Transferencia,Pagado,2024-07-23
O002553,Tarjeta,Pagado,2024-12-26
O002554,Transferencia,Pagado,2025-04-18
O002555,Efectivo,Pagado,2024-11-07
O002556,Tarjeta,Pagado,2024-04-17
O002557,PSE,Pagado,2024-03-08
O002558,Efectivo,Pagado,2025-09-27
O002559,Tarjeta,Pagado,2025-06-05
O002560,Tarjeta,Pagado,2025-11-03
O002561,PSE,Pagado,2024-12-15
O002562,Transferencia,Pagado,2025-12-04
O002563,Tarjeta,Pagado,2025-02-11
O002564,Efectivo,Pagado,2024-12-17
O002565,Tarjeta,Pagado,2024-10-01
O002566,Tarjeta,Pagado,2025-11-23
O002567,Tarjeta,Pagado,2025-10-21
O002568,Transferencia,Pagado,2025-02-13
O002569,Tarjeta,Pagado,2025-12-22
O002570,PSE,Pagado,2025-01-13
O002571,PSE,Pagado,2024-01-18
O002572,Tarjeta,Pagado,2025-01-18
O002573,Transferencia,Pagado,2024-12-29
O002574,Transferencia,Pagado,2024-07-16
O002575,Transferencia,Pagado,2025-01-07
O002576,Tarjeta,Pagado,2025-04-28
O002577,Tarjeta,Pagado,2025-01-15
O002578,Transferencia,Pagado,2024-10-18
O002579,Transferencia,Pagado,2025-02-23
O002580,PSE,Pagado,2024-07-29
O002581,Tarjeta,Pagado,2025-10-06
O002582,PSE,Pagado,2025-10-14
O002583,Transferencia,Pagado,2025-02-06
O002584,Tarjeta,Pagado,2025-11-27
O002585,Tarjeta,Pendiente,2025-06-25
O002586,Transferencia,Pagado,2025-10-04
O002587,Tarjeta,Pagado,2024-02-09
O002588,Transferencia,Pagado,2024-09-19
O002589,Transferencia,Pagado,2024-11-08
O002590,Transferencia,Pagado,2025-05-31
O002591,Transferencia,Pagado,2025-09-17
O002592,Tarjeta,Pagado,2024-12-01
O002593,Tarjeta,Pagado,2024-08-27
O002594,Tarjeta,Pagado,2024-04-11
O002595,Efectivo,Pagado,2024-01-13
O002596,Transferencia,Pagado,2024-12-23
O002597,Tarjeta,Pagado,2025-01-29
O002598,PSE,Pagado,2025-01-20
O002599,Tarjeta,Pendiente,2024-10-06
O002600,Tarjeta,Pagado,2025-04-01
O002601,Efectivo,Pagado,2025-08-27
O002602,Transferencia,Pagado,2024-08-06
O002603,Transferencia,Pagado,2025-09-17
O002604,Tarjeta,Pagado,2025-05-15
O002605,Transferencia,Pendiente,2024-03-18
O002606,PSE,Pagado,2025-03-03
O002607,Tarjeta,Pagado,2024-09-10
O002608,Tarjeta,Pagado,2024-11-11
O002609,Tarjeta,Pagado,2025-05-28
O002610,Tarjeta,Pagado,2025-01-17
O002611,PSE,Pagado,2025-11-10
O002612,Tarjeta,Pagado,2025-01-12
O002613,Transferencia,Pagado,2024-06-30
O002614,Transferencia,Pagado,2025-08-21
O002615,Tarjeta,Pagado,2025-11-01
O002616,Transferencia,Pagado,2024-09-02
O002617,Efectivo,Pagado,2025-12-01
O002618,PSE,Pagado,2025-01-29
O002619,Tarjeta,Pagado,2024-01-06
O002620,Tarjeta,Pagado,2024-06-30
O002621,Tarjeta,Pagado,2025-11-07
O002622,Tarjeta,Pagado,2025-11-12
O002623,Tarjeta,Pagado,2025-10-07
O002624,Tarjeta,Pagado,2025-08-22
O002625,PSE,Pendiente,2024-07-31
O002626,Transferencia,Rechazado,2025-04-25
O002627,Transferencia,Pagado,2025-07-27
O002628,Efectivo,Pagado,2025-12-23
O002629,PSE,Pagado,2025-06-06
O002630,Tarjeta,Pagado,2025-02-10
O002631,Tarjeta,Pagado,2025-02-01
O002632,PSE,Pagado,2024-03-30
O002633,Tarjeta,Pagado,2025-04-25
O002634,Tarjeta,Pagado,2024-03-04
O002635,Transferencia,Pagado,2025-10-26
O002636,Tarjeta,Pagado,2024-09-12
O002637,PSE,Pagado,2024-01-26
O002638,PSE,Pagado,2024-12-16
O002639,Tarjeta,Pendiente,2024-06-02
O002640,Transferencia,Pagado,2024-02-08
O002641,Tarjeta,Rechazado,2024-06-13
O002642,Transferencia,Pagado,2025-11-29
O002643,Tarjeta,Pagado,2025-09-28
O002644,Transferencia,Pagado,2025-02-11
O002645,PSE,Pagado,2024-07-06
O002646,Tarjeta,Pagado,2024-11-24
O002647,Transferencia,Pendiente,2025-01-24
O002648,Tarjeta,Pagado,2025-11-05
O002649,Efectivo,Pagado,2025-07-12
O002650,PSE,Pagado,2024-02-03
O002651,Tarjeta,Pagado,2025-11-16
O002652,Tarjeta,Pagado,2024-06-15
O002653,Tarjeta,Pagado,2025-04-26
O002654,Transferencia,Pagado,2024-03-09
O002655,Transferencia,Pendiente,2024-05-01
O002656,Transferencia,Pagado,2025-01-12
O002657,Efectivo,Pendiente,2024-02-01
O002658,Transferencia,Pagado,2024-11-11
O002659,PSE,Pagado,2024-11-11
O002660,Transferencia,Pagado,2025-08-16
O002661,Tarjeta,Pagado,2024-08-15
O002662,Transferencia,Pagado,2024-09-20
O002663,Tarjeta,Pagado,2025-06-18
O002664,Tarjeta,Pagado,2024-04-07
O002665,Efectivo,Pagado,2024-01-24
O002666,Transferencia,Pagado,2025-02-27
O002667,Tarjeta,Pagado,2024-11-20
O002668,Efectivo,Pagado,2024-07-23
O002669,Transferencia,Pagado,2024-10-13
O002670,Efectivo,Pendiente,2024-12-06
O002671,Tarjeta,Pendiente,2025-08-18
O002672,Tarjeta,Pagado,2024-02-03
O002673,Tarjeta,Pagado,2024-04-12
O002674,Transferencia,Pagado,2025-10-27
O002675,Tarjeta,Pagado,2024-10-15
O002676,Tarjeta,Pagado,2025-06-24
O002677,Tarjeta,Pagado,2025-07-01
O002678,PSE,Pagado,2024-05-26
O002679,Transferencia,Pagado,2024-04-28
O002680,Tarjeta,Pagado,2024-11-24
O002681,Tarjeta,Pagado,2025-10-03
O002682,Transferencia,Pagado,2025-07-26
O002683,Transferencia,Pagado,2024-02-19
O002684,Tarjeta,Pagado,2025-03-02
O002685,Transferencia,Pagado,2024-02-18
O002686,Tarjeta,Pendiente,2025-08-14
O002687,PSE,Pagado,2025-10-02
O002688,Efectivo,Pagado,2025-03-04
O002689,Tarjeta,Pagado,2025-08-19
O002690,Tarjeta,Pagado,2024-07-09
O002691,PSE,Pagado,2024-04-20
O002692,Transferencia,Pagado,2024-08-17
O002693,Tarjeta,Pagado,2024-09-22
O002694,Tarjeta,Pagado,2024-03-26
O002695,Tarjeta,Pagado,2024-05-28
O002696,Tarjeta,Pagado,2024-04-20
O002697,Efectivo,Pagado,2025-06-28
O002698,Transferencia,Pagado,2024-11-15
O002699,Transferencia,Pendiente,2025-04-30
O002700,Tarjeta,Pagado,2024-05-06
O002701,PSE,Pagado,2024-11-11
O002702,Transferencia,Pendiente,2025-01-28
O002703,Tarjeta,Pagado,2025-10-26
O002704,Tarjeta,Pagado,2025-02-26
O002705,PSE,Pagado,2025-07-11
O002706,Transferencia,Pagado,2024-03-13
O002707,Tarjeta,Pagado,2025-04-11
O002708,Tarjeta,Pagado,2025-03-22
O002709,Efectivo,Pagado,2025-11-15
O002710,Tarjeta,Pagado,2025-02-23
O002711,Tarjeta,Pagado,2024-05-31
O002712,Tarjeta,Pagado,2025-01-26
O002713,Tarjeta,Pagado,2024-10-20
O002714,Tarjeta,Pagado,2024-12-22
O002715,Tarjeta,Pagado,2024-02-16
O002716,Transferencia,Pagado,2025-10-01
O002717,Tarjeta,Pagado,2025-06-08
O002718,Tarjeta,Pagado,2025-12-18
O002719,Tarjeta,Pagado,2024-08-22
O002720,Tarjeta,Pagado,2024-02-26
O002721,Tarjeta,Pagado,2024-04-28
O002722,Transferencia,Pagado,2025-07-27
O002723,Tarjeta,Pagado,2025-10-16
O002724,Transferencia,Pagado,2025-05-30
O002725,Transferencia,Pagado,2024-03-13
O002726,Tarjeta,Pagado,2024-03-13
O002727,PSE,Pagado,2024-08-11
O002728,Transferencia,Pagado,2024-02-21
O002729,Transferencia,Pagado,2025-01-30
O002730,Transferencia,Pagado,2024-06-16
O002731,PSE,Pendiente,2024-09-08
O002732,PSE,Pagado,2024-04-25
O002733,Tarjeta,Pagado,2025-01-24
O002734,Tarjeta,Pagado,2024-03-23
O002735,Tarjeta,Pagado,2025-02-13
O002736,PSE,Pagado,2024-02-15
O002737,Transferencia,Pagado,2025-05-20
O002738,PSE,Pagado,2025-09-25
O002739,Efectivo,Pagado,2024-07-14
O002740,Tarjeta,Pagado,2024-08-27
O002741,Transferencia,Pagado,2025-07-12
O002742,Tarjeta,Pagado,2024-05-26
O002743,Tarjeta,Pagado,2025-03-30
O002744,Efectivo,Pagado,2024-04-21
O002745,Tarjeta,Pagado,2025-07-29
O002746,Efectivo,Pagado,2024-06-29
O002747,Tarjeta,Pagado,2024-03-05
O002748,PSE,Pagado,2025-03-17
O002749,Transferencia,Pagado,2024-11-13
O002750,Tarjeta,Pagado,2025-08-01
O002751,PSE,Pagado,2025-01-17
O002752,Tarjeta,Pagado,2024-02-19
O002753,Transferencia,Pendiente,2025-05-02
O002754,Transferencia,Pagado,2025-10-20
O002755,PSE,Pagado,2025-01-14
O002756,Transferencia,Pagado,2025-07-30
O002757,Efectivo,Pagado,2025-09-16
O002758,PSE,Rechazado,2025-05-27
O002759,Tarjeta,Pagado,2024-06-23
O002760,Tarjeta,Pagado,2024-07-13
O002761,Transferencia,Pagado,2025-11-10
O002762,Tarjeta,Pagado,2024-01-26
O002763,Tarjeta,Pagado,2025-02-23
O002764,Transferencia,Pagado,2025-08-07
O002765,Transferencia,Pendiente,2024-01-08
O002766,Tarjeta,Pagado,2024-08-12
O002767,Tarjeta,Pendiente,2024-06-19
O002768,Transferencia,Pendiente,2024-12-15
O002769,Tarjeta,Pagado,2025-09-16
O002770,Efectivo,Pagado,2024-04-30
O002771,Tarjeta,Pagado,2025-06-10
O002772,Efectivo,Pendiente,2025-10-16
O002773,PSE,Pagado,2024-07-19
O002774,Tarjeta,Pendiente,2024-09-20
O002775,Transferencia,Pagado,2025-12-01
O002776,Efectivo,Pagado,2025-05-09
O002777,Efectivo,Pagado,2025-10-11
O002778,Tarjeta,Pagado,2025-11-09
O002779,PSE,Pagado,2024-06-22
O002780,Tarjeta,Pagado,2025-10-10
O002781,Tarjeta,Pagado,2025-06-11
O002782,PSE,Pagado,2025-06-29
O002783,Tarjeta,Pagado,2024-07-10
O002784,Transferencia,Pagado,2024-11-03
O002785,Efectivo,Pagado,2025-06-30
O002786,Tarjeta,Pagado,2024-04-19
O002787,PSE,Pagado,2024-04-10
O002788,Efectivo,Pagado,2025-03-08
O002789,PSE,Rechazado,2024-03-17
O002790,Transferencia,Pagado,2025-03-31
O002791,PSE,Pagado,2024-02-22
O002792,Efectivo,Pagado,2025-11-02
O002793,PSE,Pagado,2026-01-03
O002794,PSE,Pagado,2025-04-19
O002795,Transferencia,Pagado,2024-04-25
O002796,Transferencia,Pagado,2025-10-11
O002797,Transferencia,Pagado,2024-03-17
O002798,Efectivo,Pagado,2025-04-29
O002799,Tarjeta,Pagado,2024-10-01
O002800,Tarjeta,Pendiente,2025-01-11
O002801,PSE,Pagado,2024-09-20
O002802,Tarjeta,Pagado,2025-06-18
O002803,Tarjeta,Pagado,2024-08-19
O002804,Transferencia,Pendiente,2024-06-24
O002805,Transferencia,Pagado,2025-07-01
O002806,PSE,Pagado,2025-11-02
O002807,Tarjeta,Pendiente,2024-02-22
O002808,Tarjeta,Pagado,2024-09-06
O002809,Transferencia,Pagado,2025-11-25
O002810,Transferencia,Pagado,2025-12-31
O002811,Transferencia,Pagado,2024-03-23
O002812,PSE,Pagado,2024-04-23
O002813,Tarjeta,Pagado,2025-01-19
O002814,Tarjeta,Pagado,2025-12-02
O002815,Tarjeta,Pagado,2024-02-15
O002816,Transferencia,Pagado,2024-07-01
O002817,Transferencia,Pagado,2025-04-17
O002818,Transferencia,Pagado,2025-11-30
O002819,Tarjeta,Pagado,2025-08-21
O002820,Transferencia,Pagado,2024-08-10
O002821,Transferencia,Pagado,2024-02-06
O002822,Efectivo,Pagado,2025-06-19
O002823,Tarjeta,Pagado,2024-04-21
O002824,Transferencia,Pagado,2025-03-02
O002825,Efectivo,Pagado,2025-12-20
O002826,Transferencia,Pagado,2024-10-04
O002827,PSE,Pagado,2025-05-07
O002828,PSE,Pendiente,2024-12-20
O002829,PSE,Pagado,2025-11-10
O002830,Tarjeta,Pagado,2025-11-12
O002831,Transferencia,Pagado,2025-04-17
O002832,PSE,Pagado,2025-06-08
O002833,Tarjeta,Pagado,2025-01-26
O002834,Tarjeta,Rechazado,2024-12-05
O002835,Transferencia,Pagado,2024-01-26
O002836,Tarjeta,Pagado,2025-05-15
O002837,Tarjeta,Pagado,2025-10-19
O002838,Tarjeta,Pagado,2024-08-10
O002839,Tarjeta,Pagado,2025-02-12
O002840,Tarjeta,Pagado,2024-07-05
O002841,Tarjeta,Pagado,2025-02-25
O002842,PSE,Pagado,2025-11-18
O002843,Tarjeta,Pagado,2024-04-07
O002844,Tarjeta,Pagado,2025-11-14
O002845,Tarjeta,Pagado,2025-05-10
O002846,Transferencia,Pagado,2025-11-12
O002847,Transferencia,Pagado,2025-07-31
O002848,Tarjeta,Pagado,2024-07-05
O002849,Tarjeta,Pagado,2024-09-19
O002850,Tarjeta,Pagado,2025-02-18
O002851,Tarjeta,Pagado,2025-08-07
O002852,Tarjeta,Pagado,2025-03-18
O002853,PSE,Pagado,2025-06-28
O002854,Transferencia,Pagado,2025-04-25
O002855,Tarjeta,Pagado,2024-02-25
O002856,Transferencia,Pagado,2025-02-21
O002857,Tarjeta,Pagado,2024-03-27
O002858,Tarjeta,Pagado,2024-06-20
O002859,Tarjeta,Pagado,2025-10-04
O002860,Tarjeta,Pagado,2025-02-07
O002861,Tarjeta,Pagado,2025-12-08
O002862,PSE,Pagado,2024-04-15
O002863,Efectivo,Pagado,2025-09-06
O002864,PSE,Pagado,2024-08-18
O002865,PSE,Pagado,2024-07-19
O002866,Tarjeta,Pagado,2025-07-15
O002867,Transferencia,Pagado,2025-03-01
O002868,Transferencia,Pagado,2025-02-26
O002869,Transferencia,Pagado,2025-05-01
O002870,Tarjeta,Pagado,2025-07-28
O002871,Tarjeta,Pagado,2025-07-14
O002872,PSE,Pagado,2025-11-12
O002873,PSE,Pagado,2025-10-09
O002874,Efectivo,Pagado,2024-12-17
O002875,Transferencia,Pagado,2024-01-17
O002876,Tarjeta,Pagado,2024-09-05
O002877,Tarjeta,Pagado,2024-03-30
O002878,Tarjeta,Pagado,2024-10-29
O002879,PSE,Pagado,2024-06-09
O002880,Tarjeta,Pendiente,2025-12-18
O002881,Tarjeta,Pendiente,2024-01-27
O002882,Efectivo,Pendiente,2025-07-06
O002883,PSE,Pagado,2024-02-19
O002884,PSE,Pendiente,2024-12-10
O002885,PSE,Pagado,2024-07-07
O002886,PSE,Pagado,2024-05-24
O002887,Transferencia,Pagado,2025-06-17
O002888,Tarjeta,Pagado,2024-02-10
O002889,Transferencia,Pagado,2024-11-21
O002890,Transferencia,Pagado,2024-05-25
O002891,Tarjeta,Pendiente,2025-01-17
O002892,Tarjeta,Pagado,2024-06-19
O002893,Efectivo,Pagado,2025-03-13
O002894,Tarjeta,Pendiente,2024-02-05
O002895,Tarjeta,Pagado,2025-04-19
O002896,PSE,Pagado,2024-05-05
O002897,Tarjeta,Pagado,2025-05-08
O002898,PSE,Pagado,2024-05-23
O002899,Tarjeta,Pagado,2024-08-17
O002900,PSE,Pagado,2025-11-16
O002901,Tarjeta,Pagado,2024-08-28
O002902,Tarjeta,Pagado,2025-01-03
O002903,Tarjeta,Pagado,2025-01-26
O002904,PSE,Pagado,2024-02-10
O002905,Tarjeta,Pagado,2025-03-13
O002906,Tarjeta,Pagado,2025-01-29
O002907,Tarjeta,Pagado,2024-04-05
O002908,Transferencia,Pagado,2025-02-13
O002909,Tarjeta,Pagado,2025-09-02
O002910,Tarjeta,Pagado,2024-02-27
O002911,PSE,Pagado,2025-02-11
O002912,Tarjeta,Pagado,2025-04-21
O002913,Tarjeta,Rechazado,2024-12-15
O002914,PSE,Pagado,2024-08-15
O002915,PSE,Pagado,2025-10-05
O002916,Tarjeta,Pagado,2024-01-30
O002917,Tarjeta,Pagado,2025-09-01
O002918,Tarjeta,Pagado,2025-10-19
O002919,Tarjeta,Pagado,2024-06-22
O002920,Tarjeta,Pagado,2024-03-22
O002921,Tarjeta,Pagado,2025-09-25
O002922,PSE,Pagado,2024-05-30
O002923,Tarjeta,Pagado,2025-02-04
O002924,Transferencia,Pagado,2024-01-19
O002925,Tarjeta,Pagado,2024-02-04
O002926,Transferencia,Rechazado,2025-03-06
O002927,Transferencia,Pagado,2024-08-01
O002928,Tarjeta,Pagado,2025-05-14
O002929,PSE,Pagado,2024-02-20
O002930,Transferencia,Pendiente,2024-04-26
O002931,Tarjeta,Pagado,2025-06-06
O002932,Tarjeta,Pagado,2025-10-12
O002933,Tarjeta,Pagado,2025-02-07
O002934,Efectivo,Pagado,2024-12-07
O002935,Tarjeta,Pagado,2024-10-20
O002936,Tarjeta,Pagado,2024-06-04
O002937,Transferencia,Pagado,2024-04-23
O002938,Transferencia,Pagado,2025-05-14
O002939,Transferencia,Pagado,2024-04-15
O002940,Tarjeta,Pagado,2024-12-21
O002941,Tarjeta,Pagado,2025-07-15
O002942,Tarjeta,Pagado,2024-12-08
O002943,PSE,Pagado,2025-10-15
O002944,Tarjeta,Pagado,2025-07-25
O002945,PSE,Pagado,2024-09-04
O002946,Tarjeta,Pagado,2024-07-07
O002947,Transferencia,Pagado,2025-04-23
O002948,Transferencia,Pendiente,2024-08-11
O002949,Tarjeta,Pagado,2025-07-01
O002950,PSE,Pagado,2024-02-06
O002951,Tarjeta,Pagado,2024-10-13
O002952,Efectivo,Pagado,2025-08-09
O002953,Efectivo,Pendiente,2025-12-10
O002954,Tarjeta,Pagado,2024-09-07
O002955,Tarjeta,Pagado,2024-12-14
O002956,Transferencia,Pagado,2025-12-23
O002957,PSE,Pagado,2024-05-30
O002958,Transferencia,Pagado,2024-05-20
O002959,Tarjeta,Pagado,2025-07-06
O002960,Efectivo,Pagado,2025-12-23
O002961,Tarjeta,Pendiente,2025-06-17
O002962,Tarjeta,Pagado,2024-06-18
O002963,Transferencia,Pagado,2025-11-04
O002964,Tarjeta,Pagado,2024-04-25
O002965,Efectivo,Pendiente,2024-09-18
O002966,Efectivo,Pagado,2025-10-01
O002967,Tarjeta,Pagado,2025-04-28
O002968,PSE,Pagado,2025-02-21
O002969,Efectivo,Pagado,2024-05-23
O002970,PSE,Pagado,2025-08-03
O002971,Transferencia,Pagado,2025-11-02
O002972,PSE,Pagado,2025-10-03
O002973,Tarjeta,Pagado,2024-05-04
O002974,Efectivo,Pagado,2025-01-18
O002975,PSE,Pagado,2025-08-31
O002976,Tarjeta,Pagado,2025-07-05
O002977,Transferencia,Pagado,2025-04-14
O002978,Tarjeta,Pagado,2024-07-08
O002979,Tarjeta,Pagado,2024-02-03
O002980,PSE,Pagado,2025-07-12
O002981,Transferencia,Pagado,2025-02-08
O002982,Tarjeta,Pagado,2024-05-01
O002983,Transferencia,Pagado,2025-11-16
O002984,Transferencia,Pagado,2024-12-19
O002985,PSE,Pagado,2025-12-10
O002986,PSE,Rechazado,2025-09-23
O002987,Efectivo,Pagado,2024-09-20
O002988,PSE,Pagado,2025-06-09
O002989,Tarjeta,Pagado,2025-10-01
O002990,PSE,Pagado,2025-11-30
O002991,Transferencia,Pagado,2024-02-26
O002992,Transferencia,Pagado,2025-01-20
O002993,Tarjeta,Pagado,2024-08-07
O002994,Transferencia,Pagado,2024-04-09
O002995,Tarjeta,Pagado,2024-01-19
O002996,Efectivo,Pagado,2024-08-20
O002997,Efectivo,Pagado,2025-01-29
O002998,Transferencia,Pagado,2024-11-27
O002999,PSE,Pendiente,2024-03-22
