order_id,date,customer_id,category,region,channel,quantity,unit_price,discount_pct,is_returned,gross_sales,discount_value,net_sales,cost,profit
ORD101243,2024-03-23,2444,Tecnología,Valle,Web,2,107.43,20,0,214.86,42.97,171.89,119.82,52.07
ORD101244,2025-05-05,1258,Hogar,Bogotá,Web,2,427.7,20,0,855.4,171.08,684.32,411.64,272.68
ORD101245,2023-12-31,1947,Tecnología,Valle,Web,4,151.53,15,0,606.12,90.92,515.2,303.67,211.53
ORD101246,2024-11-05,3094,Tecnología,Antioquia,Web,1,426.9,10,1,426.9,42.69,384.21,308.34,75.87
ORD101247,2025-10-04,1862,Hogar,Bogotá,App,1,224.92,0,0,224.92,0.0,224.92,156.94,67.98
ORD101248,2024-04-11,1524,Tecnología,Costa,Web,1,306.31,10,0,306.31,30.63,275.68,151.97,123.71
ORD101249,2024-02-18,1887,Moda,Antioquia,App,1,398.99,0,1,398.99,0.0,398.99,304.92,94.07
ORD101250,2024-08-08,1207,Tecnología,Bogotá,Web,5,39.41,0,0,197.05,0.0,197.05,145.13,51.92
ORD101251,2025-09-20,3794,Deportes,Valle,App,4,414.16,10,0,1656.64,165.66,1490.98,951.23,539.75
ORD101252,2024-07-25,1148,Tecnología,Valle,Marketplace,2,86.55,10,0,173.1,17.31,155.79,105.2,50.59
ORD101253,2023-12-01,1437,Tecnología,Antioquia,Web,4,192.04,10,0,768.16,76.82,691.34,464.21,227.13
ORD101254,2023-02-06,3202,Hogar,Antioquia,Marketplace,2,246.93,5,0,493.86,24.69,469.17,292.85,176.32
ORD101255,2025-09-15,2721,Belleza,Valle,App,1,449.8,5,1,449.8,22.49,427.31,348.15,79.16
ORD101256,2023-10-05,1357,Moda,Bogotá,Web,5,30.77,15,1,153.85,23.08,130.77,91.13,39.64
ORD101257,2025-07-04,2240,Deportes,Costa,Marketplace,3,288.42,10,0,865.26,86.53,778.73,616.96,161.77
ORD101258,2024-04-28,2930,Tecnología,Centro,Web,3,328.41,5,0,985.23,49.26,935.97,662.71,273.26
ORD101259,2024-12-31,1455,Deportes,Antioquia,Web,6,171.96,5,0,1031.76,51.59,980.17,721.75,258.42
ORD101260,2023-07-11,3823,Tecnología,Valle,App,1,159.43,15,0,159.43,23.91,135.52,75.62,59.9
ORD101261,2025-11-06,2632,Tecnología,Bogotá,App,1,255.43,5,1,255.43,12.77,242.66,167.0,75.66
ORD101262,2024-06-07,1628,Moda,Antioquia,App,4,109.81,0,0,439.24,0.0,439.24,327.12,112.12
ORD101263,2025-07-06,3879,Hogar,Bogotá,Web,5,244.7,0,0,1223.5,0.0,1223.5,713.18,510.32
ORD101264,2024-02-05,1485,Belleza,Antioquia,Marketplace,5,387.21,5,0,1936.05,96.8,1839.25,1348.44,490.81
ORD101265,2025-06-04,3580,Tecnología,Valle,App,4,425.79,0,0,1703.16,0.0,1703.16,975.49,727.67
ORD101266,2024-12-05,1199,Belleza,Bogotá,Marketplace,5,204.88,5,0,1024.4,51.22,973.18,747.3,225.88
ORD101267,2023-01-22,1370,Moda,Valle,Web,5,316.3,0,0,1581.5,0.0,1581.5,1287.34,294.16
ORD101268,2024-04-18,2013,Moda,Bogotá,App,3,20.01,0,0,60.03,0.0,60.03,43.17,16.86
ORD101269,2023-07-29,2982,Tecnología,Antioquia,Marketplace,5,284.17,0,0,1420.85,0.0,1420.85,811.04,609.81
ORD101270,2023-11-02,3900,Tecnología,Centro,Web,1,488.11,15,0,488.11,73.22,414.89,293.92,120.97
ORD101271,2024-12-04,2471,Belleza,Centro,Marketplace,3,169.89,10,0,509.67,50.97,458.7,344.04,114.66
ORD101272,2024-11-17,1247,Hogar,Costa,Web,1,305.49,0,0,305.49,0.0,305.49,244.98,60.51
ORD101273,2023-10-12,1787,Moda,Costa,Web,1,385.9,5,0,385.9,19.3,366.6,206.13,160.47
ORD101274,2024-12-16,3311,Belleza,Valle,Marketplace,4,312.29,5,0,1249.16,62.46,1186.7,901.02,285.68
ORD101275,2025-02-01,3078,Tecnología,Bogotá,Marketplace,6,220.88,10,0,1325.28,132.53,1192.75,698.71,494.04
ORD101276,2025-08-05,2521,Moda,Costa,Web,5,93.24,5,0,466.2,23.31,442.89,338.13,104.76
ORD101277,2024-01-16,2272,Moda,Antioquia,Web,5,242.58,15,0,1212.9,181.94,1030.96,814.41,216.55
ORD101278,2024-04-04,1604,Tecnología,Centro,App,5,161.5,10,0,807.5,80.75,726.75,568.71,158.04
ORD101279,2025-10-27,2689,Tecnología,Bogotá,Marketplace,5,354.04,15,0,1770.2,265.53,1504.67,1092.81,411.86
ORD101280,2023-01-29,2417,Hogar,Centro,App,3,232.12,0,0,696.36,0.0,696.36,477.15,219.21
ORD101281,2025-06-25,2820,Hogar,Bogotá,App,2,427.94,15,0,855.88,128.38,727.5,571.92,155.58
ORD101282,2025-11-22,1501,Deportes,Costa,App,1,112.79,10,0,112.79,11.28,101.51,70.06,31.45
ORD101283,2025-05-28,3933,Tecnología,Costa,Web,6,220.51,0,0,1323.06,0.0,1323.06,795.6,527.46
ORD101284,2023-03-20,1548,Belleza,Valle,Marketplace,6,287.6,0,0,1725.6,0.0,1725.6,1388.36,337.24
ORD101285,2025-08-04,2365,Tecnología,Bogotá,Web,2,80.49,5,0,160.98,8.05,152.93,99.53,53.4
ORD101286,2024-04-03,1838,Moda,Antioquia,App,2,302.2,0,0,604.4,0.0,604.4,434.31,170.09
ORD101287,2024-07-23,2430,Moda,Costa,Web,2,159.64,10,0,319.28,31.93,287.35,173.49,113.86
ORD101288,2025-01-07,2448,Tecnología,Valle,Web,3,130.18,10,0,390.54,39.05,351.49,203.81,147.68
ORD101289,2024-05-30,1847,Tecnología,Costa,App,2,88.12,0,1,176.24,0.0,176.24,123.15,53.09
ORD101290,2024-02-01,1613,Deportes,Centro,Marketplace,3,187.94,0,0,563.82,0.0,563.82,394.53,169.29
ORD101291,2023-02-08,1411,Belleza,Costa,App,4,465.91,20,0,1863.64,372.73,1490.91,968.84,522.07
ORD101292,2025-06-05,3479,Hogar,Bogotá,App,4,34.88,0,0,139.52,0.0,139.52,88.48,51.04
ORD101293,2025-03-07,1677,Hogar,Valle,Web,6,429.03,0,0,2574.18,0.0,2574.18,1675.86,898.32
ORD101294,2023-06-06,1158,Hogar,Bogotá,App,4,210.73,0,0,842.92,0.0,842.92,644.57,198.35
ORD101295,2025-06-02,3061,Tecnología,Antioquia,Web,3,289.57,20,0,868.71,173.74,694.97,449.36,245.61
ORD101296,2025-08-31,1372,Moda,Antioquia,Web,3,266.15,10,0,798.45,79.85,718.6,574.0,144.6
ORD101297,2025-11-11,3272,Deportes,Costa,Web,1,464.36,5,0,464.36,23.22,441.14,256.08,185.06
ORD101298,2025-04-28,2096,Hogar,Valle,App,2,389.66,0,0,779.32,0.0,779.32,624.64,154.68
ORD101299,2025-01-17,3558,Belleza,Valle,Marketplace,5,492.72,5,0,2463.6,123.18,2340.42,1722.97,617.45
ORD101300,2025-09-15,1602,Tecnología,Valle,App,5,401.33,0,0,2006.65,0.0,2006.65,1290.23,716.42
ORD101301,2023-01-21,1215,Moda,Valle,Web,2,162.03,10,0,324.06,32.41,291.65,160.95,130.7
ORD101302,2023-10-30,2996,Hogar,Costa,Web,5,482.18,0,0,2410.9,0.0,2410.9,1848.33,562.57
ORD101303,2025-05-18,2564,Hogar,Bogotá,App,5,492.11,5,0,2460.55,123.03,2337.52,1897.41,440.11
ORD101304,2023-03-25,2840,Hogar,Costa,Web,5,79.08,5,0,395.4,19.77,375.63,306.24,69.39
ORD101305,2024-07-23,2962,Tecnología,Bogotá,Web,6,452.5,0,0,2715.0,0.0,2715.0,1803.63,911.37
ORD101306,2025-07-22,3887,Deportes,Centro,App,3,338.82,20,0,1016.46,203.29,813.17,462.72,350.45
ORD101307,2025-10-05,1726,Deportes,Centro,Marketplace,3,462.56,0,0,1387.68,0.0,1387.68,880.78,506.9
ORD101308,2025-03-03,2244,Hogar,Bogotá,Web,3,459.55,0,0,1378.65,0.0,1378.65,873.55,505.1
ORD101309,2025-03-02,3601,Deportes,Costa,Web,2,447.86,15,0,895.72,134.36,761.36,439.79,321.57
ORD101310,2024-05-06,2065,Hogar,Antioquia,App,4,444.93,0,1,1779.72,0.0,1779.72,1230.99,548.73
ORD101311,2023-07-27,1675,Deportes,Costa,App,6,76.47,0,0,458.82,0.0,458.82,327.25,131.57
ORD101312,2025-12-19,3920,Tecnología,Antioquia,Marketplace,6,88.89,5,0,533.34,26.67,506.67,378.37,128.3
ORD101313,2024-03-05,1282,Tecnología,Costa,Web,5,76.53,0,0,382.65,0.0,382.65,215.73,166.92
ORD101314,2025-09-11,2081,Hogar,Valle,Web,1,63.69,20,0,63.69,12.74,50.95,31.81,19.14
ORD101315,2024-06-03,3881,Moda,Valle,Marketplace,3,189.58,0,1,568.74,0.0,568.74,367.35,201.39
ORD101316,2024-08-13,3584,Moda,Centro,Web,6,348.3,0,0,2089.8,0.0,2089.8,1652.83,436.97
ORD101317,2025-11-16,2908,Hogar,Centro,App,6,190.25,15,0,1141.5,171.22,970.28,769.8,200.48
ORD101318,2023-07-18,3970,Tecnología,Bogotá,Web,1,365.74,0,0,365.74,0.0,365.74,226.83,138.91
ORD101319,2024-01-22,2152,Hogar,Antioquia,App,5,413.74,15,0,2068.7,310.3,1758.4,1198.49,559.91
ORD101320,2023-12-15,3889,Moda,Valle,App,6,339.78,0,0,2038.68,0.0,2038.68,1355.08,683.6
ORD101321,2025-08-17,1947,Moda,Costa,Web,6,243.25,0,1,1459.5,0.0,1459.5,1010.28,449.22
ORD101322,2024-11-23,1664,Tecnología,Bogotá,App,4,161.85,0,0,647.4,0.0,647.4,406.08,241.32
ORD101323,2024-01-13,2717,Tecnología,Costa,Web,1,79.71,0,0,79.71,0.0,79.71,53.8,25.91
ORD101324,2025-06-17,2148,Deportes,Valle,Marketplace,5,256.95,5,0,1284.75,64.24,1220.51,719.19,501.32
ORD101325,2025-07-04,1066,Tecnología,Valle,Web,5,365.41,0,0,1827.05,0.0,1827.05,1354.9,472.15
ORD101326,2024-06-10,3053,Tecnología,Valle,Web,3,283.16,5,0,849.48,42.47,807.01,524.42,282.59
ORD101327,2025-01-03,1636,Tecnología,Valle,Web,4,366.31,0,0,1465.24,0.0,1465.24,1020.47,444.77
ORD101328,2023-07-25,1313,Hogar,Costa,App,5,180.91,5,0,904.55,45.23,859.32,612.9,246.42
ORD101329,2024-03-30,1564,Moda,Bogotá,App,4,52.06,0,0,208.24,0.0,208.24,161.57,46.67
ORD101330,2024-06-04,2601,Moda,Valle,Web,3,390.13,5,0,1170.39,58.52,1111.87,636.07,475.8
ORD101331,2025-10-13,1825,Hogar,Centro,App,1,125.47,0,0,125.47,0.0,125.47,85.36,40.11
ORD101332,2025-08-13,3553,Deportes,Bogotá,App,6,315.82,0,0,1894.92,0.0,1894.92,1499.64,395.28
ORD101333,2024-12-26,2105,Tecnología,Centro,App,6,406.06,15,0,2436.36,365.45,2070.91,1323.41,747.5
ORD101334,2025-10-10,2025,Deportes,Costa,App,2,86.77,5,0,173.54,8.68,164.86,110.46,54.4
ORD101335,2024-05-15,3251,Moda,Valle,App,2,307.28,0,0,614.56,0.0,614.56,352.12,262.44
ORD101336,2023-04-27,1661,Moda,Bogotá,App,2,350.9,0,0,701.8,0.0,701.8,528.23,173.57
ORD101337,2024-01-21,1804,Tecnología,Valle,Web,6,378.33,0,0,2269.98,0.0,2269.98,1300.6,969.38
ORD101338,2024-08-06,3451,Tecnología,Valle,Web,4,90.88,10,0,363.52,36.35,327.17,235.68,91.49
ORD101339,2024-01-30,1535,Hogar,Bogotá,Marketplace,2,416.06,0,0,832.12,0.0,832.12,541.75,290.37
ORD101340,2025-12-23,2391,Moda,Valle,Web,1,65.19,5,0,65.19,3.26,61.93,39.72,22.21
ORD101341,2024-12-21,2235,Tecnología,Valle,Web,5,269.4,5,0,1347.0,67.35,1279.65,906.1,373.55
ORD101342,2023-03-13,3624,Belleza,Antioquia,Marketplace,4,232.84,20,0,931.36,186.27,745.09,524.0,221.09
ORD101343,2023-10-01,3810,Belleza,Antioquia,Web,6,126.45,0,0,758.7,0.0,758.7,500.34,258.36
ORD101344,2023-12-04,2920,Moda,Bogotá,App,1,164.93,10,0,164.93,16.49,148.44,92.8,55.64
ORD101345,2024-08-29,3164,Belleza,Bogotá,App,6,98.93,0,0,593.58,0.0,593.58,407.91,185.67
ORD101346,2023-06-15,1627,Tecnología,Valle,Marketplace,4,224.35,5,0,897.4,44.87,852.53,530.37,322.16
ORD101347,2023-01-11,1748,Tecnología,Centro,Web,4,37.05,5,0,148.2,7.41,140.79,81.34,59.45
ORD101348,2024-12-29,1104,Tecnología,Bogotá,Web,4,446.68,0,0,1786.72,0.0,1786.72,1368.22,418.5
ORD101349,2025-03-11,3542,Moda,Valle,Marketplace,3,98.47,5,0,295.41,14.77,280.64,207.57,73.07
ORD101350,2023-04-12,1045,Tecnología,Centro,Web,5,445.29,5,0,2226.45,111.32,2115.13,1211.49,903.64
ORD101351,2025-02-17,3870,Belleza,Antioquia,App,2,434.52,0,0,869.04,0.0,869.04,516.13,352.91
ORD101352,2023-08-02,2354,Tecnología,Bogotá,App,3,236.81,0,0,710.43,0.0,710.43,409.95,300.48
ORD101353,2024-02-05,2239,Hogar,Valle,Web,5,258.91,0,0,1294.55,0.0,1294.55,988.38,306.17
ORD101354,2024-08-10,1981,Deportes,Antioquia,Marketplace,6,164.92,0,0,989.52,0.0,989.52,750.72,238.8
ORD101355,2025-06-07,1959,Tecnología,Costa,App,2,498.5,0,0,997.0,0.0,997.0,658.19,338.81
ORD101356,2025-12-05,2515,Tecnología,Antioquia,Web,3,341.97,5,0,1025.91,51.3,974.61,752.18,222.43
ORD101357,2024-08-14,2836,Moda,Valle,Web,3,476.87,0,0,1430.61,0.0,1430.61,1163.04,267.57
ORD101358,2023-04-02,3892,Tecnología,Centro,Web,1,219.1,0,0,219.1,0.0,219.1,177.91,41.19
ORD101359,2024-11-03,3496,Tecnología,Costa,Web,3,443.85,10,0,1331.55,133.16,1198.39,976.49,221.9
ORD101360,2024-12-14,3583,Tecnología,Costa,App,4,235.15,5,0,940.6,47.03,893.57,695.67,197.9
ORD101361,2025-07-24,3558,Hogar,Costa,Web,6,436.08,15,0,2616.48,392.47,2224.01,1353.5,870.51
ORD101362,2023-08-30,2481,Belleza,Bogotá,Web,3,82.84,15,0,248.52,37.28,211.24,119.46,91.78
ORD101363,2023-01-02,2559,Deportes,Valle,Marketplace,4,325.69,10,0,1302.76,130.28,1172.48,901.81,270.67
ORD101364,2023-08-13,3587,Hogar,Costa,App,5,345.78,0,0,1728.9,0.0,1728.9,1094.92,633.98
ORD101365,2025-03-11,2507,Hogar,Antioquia,Web,5,334.96,10,0,1674.8,167.48,1507.32,966.48,540.84
ORD101366,2024-08-11,3063,Hogar,Centro,Marketplace,4,234.57,10,0,938.28,93.83,844.45,481.09,363.36
ORD101367,2023-04-26,3000,Belleza,Valle,Web,1,348.28,10,0,348.28,34.83,313.45,232.88,80.57
ORD101368,2025-07-06,3290,Tecnología,Antioquia,Marketplace,1,134.94,0,0,134.94,0.0,134.94,89.91,45.03
ORD101369,2023-07-13,2973,Hogar,Bogotá,App,5,306.01,10,0,1530.05,153.0,1377.05,833.32,543.73
ORD101370,2025-05-20,1911,Deportes,Costa,App,6,286.03,10,0,1716.18,171.62,1544.56,1121.6,422.96
ORD101371,2023-03-31,2294,Belleza,Antioquia,App,3,172.8,5,0,518.4,25.92,492.48,401.16,91.32
ORD101372,2023-05-02,3808,Tecnología,Valle,App,5,393.85,10,0,1969.25,196.92,1772.33,1213.28,559.05
ORD101373,2023-05-23,2802,Tecnología,Antioquia,App,5,58.82,0,0,294.1,0.0,294.1,209.91,84.19
ORD101374,2025-09-20,3752,Tecnología,Bogotá,App,4,102.29,10,0,409.16,40.92,368.24,218.72,149.52
ORD101375,2023-04-16,2753,Tecnología,Centro,Web,1,246.15,10,0,246.15,24.62,221.53,131.47,90.06
ORD101376,2025-06-05,1114,Moda,Costa,Web,6,448.03,0,0,2688.18,0.0,2688.18,1811.09,877.09
ORD101377,2024-03-03,2603,Moda,Valle,Marketplace,4,296.08,15,0,1184.32,177.65,1006.67,783.28,223.39
ORD101378,2023-11-13,2322,Moda,Costa,App,5,424.19,15,0,2120.95,318.14,1802.81,1434.08,368.73
ORD101379,2024-09-26,2860,Tecnología,Costa,Marketplace,2,268.43,0,0,536.86,0.0,536.86,388.3,148.56
ORD101380,2023-01-09,3444,Tecnología,Costa,App,3,397.02,0,0,1191.06,0.0,1191.06,771.02,420.04
ORD101381,2025-02-12,3441,Tecnología,Antioquia,App,5,176.38,10,0,881.9,88.19,793.71,597.28,196.43
ORD101382,2023-08-11,2098,Hogar,Antioquia,Web,4,411.27,5,0,1645.08,82.25,1562.83,982.74,580.09
ORD101383,2024-07-06,1977,Deportes,Centro,Web,2,212.81,5,0,425.62,21.28,404.34,246.36,157.98
ORD101384,2024-12-16,2505,Tecnología,Bogotá,App,2,288.24,10,0,576.48,57.65,518.83,396.78,122.05
ORD101385,2023-04-21,2126,Tecnología,Valle,App,5,104.42,20,0,522.1,104.42,417.68,314.45,103.23
ORD101386,2023-09-08,1296,Hogar,Antioquia,App,6,461.81,5,0,2770.86,138.54,2632.32,2074.71,557.61
ORD101387,2024-01-18,3225,Hogar,Costa,App,1,356.7,0,0,356.7,0.0,356.7,251.71,104.99
ORD101388,2023-01-07,3362,Hogar,Bogotá,App,2,432.25,5,0,864.5,43.22,821.28,650.55,170.73
ORD101389,2024-04-03,2062,Deportes,Valle,App,3,119.77,10,0,359.31,35.93,323.38,180.17,143.21
ORD101390,2023-07-27,1258,Tecnología,Valle,Web,4,52.49,15,0,209.96,31.49,178.47,110.38,68.09
ORD101391,2025-06-18,3054,Deportes,Valle,App,4,181.86,0,0,727.44,0.0,727.44,558.09,169.35
ORD101392,2023-01-22,3096,Hogar,Valle,Web,4,268.01,5,0,1072.04,53.6,1018.44,676.64,341.8
ORD101393,2024-02-14,3208,Hogar,Centro,Web,5,405.14,5,0,2025.7,101.29,1924.41,1182.81,741.6
ORD101394,2025-06-13,2892,Belleza,Valle,Web,4,210.91,10,0,843.64,84.36,759.28,580.82,178.46
ORD101395,2024-05-29,1175,Tecnología,Bogotá,Web,4,149.58,0,0,598.32,0.0,598.32,461.91,136.41
ORD101396,2025-03-19,2000,Moda,Antioquia,Web,3,198.82,15,0,596.46,89.47,506.99,341.3,165.69
ORD101397,2025-05-23,2918,Tecnología,Bogotá,Web,1,357.73,5,0,357.73,17.89,339.84,229.73,110.11
ORD101398,2023-01-14,3502,Moda,Costa,Web,6,181.38,15,0,1088.28,163.24,925.04,703.82,221.22
ORD101399,2025-08-28,2667,Deportes,Centro,Marketplace,5,490.0,0,0,2450.0,0.0,2450.0,1857.74,592.26
ORD101400,2025-09-04,1275,Belleza,Centro,Web,5,103.99,10,0,519.95,52.0,467.95,366.86,101.09
ORD101401,2025-10-10,3545,Deportes,Costa,App,4,381.49,20,0,1525.96,305.19,1220.77,884.2,336.57
ORD101402,2025-11-01,1675,Moda,Bogotá,App,3,302.8,15,0,908.4,136.26,772.14,463.43,308.71
ORD101403,2023-03-28,2823,Tecnología,Bogotá,Web,2,131.89,15,1,263.78,39.57,224.21,156.59,67.62
ORD101404,2025-06-27,2051,Moda,Costa,Web,4,381.73,0,0,1526.92,0.0,1526.92,997.45,529.47
ORD101405,2023-05-02,2356,Deportes,Valle,Web,4,234.82,5,0,939.28,46.96,892.32,497.29,395.03
ORD101406,2025-01-19,3103,Tecnología,Valle,App,5,347.55,0,0,1737.75,0.0,1737.75,1047.96,689.79
ORD101407,2024-11-15,1546,Hogar,Antioquia,Web,5,337.88,0,0,1689.4,0.0,1689.4,1022.94,666.46
ORD101408,2023-11-05,2135,Deportes,Bogotá,Web,4,73.11,0,0,292.44,0.0,292.44,167.34,125.1
ORD101409,2024-11-25,3083,Hogar,Bogotá,Web,5,423.19,10,0,2115.95,211.6,1904.35,1280.48,623.87
ORD101410,2023-10-15,3040,Hogar,Costa,App,3,347.11,10,0,1041.33,104.13,937.2,644.02,293.18
ORD101411,2023-11-03,1438,Deportes,Costa,App,2,394.68,5,0,789.36,39.47,749.89,481.28,268.61
ORD101412,2025-07-02,2752,Tecnología,Valle,Web,2,234.93,10,0,469.86,46.99,422.87,279.66,143.21
ORD101413,2024-10-23,2615,Tecnología,Bogotá,Web,2,113.63,0,0,227.26,0.0,227.26,158.71,68.55
ORD101414,2024-07-02,2849,Moda,Bogotá,Web,4,176.58,15,1,706.32,105.95,600.37,349.73,250.64
ORD101415,2023-11-08,3642,Hogar,Centro,Web,6,452.71,0,0,2716.26,0.0,2716.26,1906.31,809.95
ORD101416,2025-05-22,2600,Deportes,Antioquia,Web,4,470.25,5,0,1881.0,94.05,1786.95,1325.34,461.61
ORD101417,2025-12-18,2663,Tecnología,Antioquia,App,4,251.3,5,0,1005.2,50.26,954.94,750.76,204.18
ORD101418,2025-07-12,1306,Tecnología,Valle,App,3,163.42,15,0,490.26,73.54,416.72,263.13,153.59
ORD101419,2025-01-24,1618,Tecnología,Bogotá,App,2,370.55,20,0,741.1,148.22,592.88,445.73,147.15
ORD101420,2023-02-04,2132,Belleza,Centro,App,5,387.68,0,0,1938.4,0.0,1938.4,1383.29,555.11
ORD101421,2024-03-20,2395,Hogar,Bogotá,Web,5,411.42,0,0,2057.1,0.0,2057.1,1410.67,646.43
ORD101422,2023-04-03,3404,Hogar,Costa,Web,1,34.92,10,0,34.92,3.49,31.43,25.09,6.34
ORD101423,2023-12-19,3228,Tecnología,Valle,Web,1,24.67,5,0,24.67,1.23,23.44,16.82,6.62
ORD101424,2025-06-21,2379,Tecnología,Antioquia,App,6,191.43,5,0,1148.58,57.43,1091.15,707.98,383.17
ORD101425,2025-05-11,2699,Hogar,Bogotá,Web,5,93.2,0,0,466.0,0.0,466.0,346.0,120.0
ORD101426,2023-06-08,3115,Tecnología,Valle,Marketplace,2,406.39,10,0,812.78,81.28,731.5,591.91,139.59
ORD101427,2025-08-14,3339,Moda,Antioquia,App,4,275.77,0,0,1103.08,0.0,1103.08,880.16,222.92
ORD101428,2023-01-24,3739,Hogar,Bogotá,Web,5,416.17,0,0,2080.85,0.0,2080.85,1695.21,385.64
ORD101429,2024-02-08,1180,Deportes,Centro,App,6,104.92,0,0,629.52,0.0,629.52,362.4,267.12
ORD101430,2025-03-15,3481,Moda,Valle,Web,6,321.07,15,0,1926.42,288.96,1637.46,1096.66,540.8
ORD101431,2024-05-30,2487,Hogar,Bogotá,Web,5,298.48,0,0,1492.4,0.0,1492.4,995.17,497.23
ORD101432,2025-01-01,1913,Tecnología,Antioquia,Web,1,183.38,10,0,183.38,18.34,165.04,107.87,57.17
ORD101433,2024-06-15,2557,Deportes,Antioquia,Web,2,268.2,0,0,536.4,0.0,536.4,320.87,215.53
ORD101434,2025-08-13,3113,Deportes,Centro,App,5,302.73,5,0,1513.65,75.68,1437.97,1113.99,323.98
ORD101435,2023-06-01,2044,Tecnología,Valle,App,4,446.95,20,0,1787.8,357.56,1430.24,1046.55,383.69
ORD101436,2025-08-04,2635,Belleza,Valle,Web,4,46.71,0,0,186.84,0.0,186.84,133.33,53.51
ORD101437,2024-08-30,3431,Tecnología,Bogotá,Web,3,415.22,15,0,1245.66,186.85,1058.81,710.09,348.72
ORD101438,2024-02-24,2638,Tecnología,Antioquia,Web,4,490.48,15,0,1961.92,294.29,1667.63,1092.13,575.5
ORD101439,2025-05-15,2582,Tecnología,Antioquia,App,5,371.25,10,0,1856.25,185.62,1670.63,1273.6,397.03
ORD101440,2024-07-31,3086,Belleza,Centro,Web,5,373.93,0,0,1869.65,0.0,1869.65,1294.26,575.39
ORD101441,2023-12-01,2308,Moda,Centro,Web,4,124.63,15,0,498.52,74.78,423.74,302.58,121.16
ORD101442,2025-07-20,1821,Deportes,Valle,Web,1,271.08,15,0,271.08,40.66,230.42,132.95,97.47
ORD101443,2023-10-22,1601,Tecnología,Antioquia,Web,2,358.85,20,0,717.7,143.54,574.16,388.88,185.28
ORD101444,2025-01-24,2620,Hogar,Bogotá,App,6,309.09,15,0,1854.54,278.18,1576.36,922.46,653.9
ORD101445,2023-07-05,1784,Hogar,Costa,App,5,204.86,5,0,1024.3,51.22,973.08,549.34,423.74
ORD101446,2024-09-28,2211,Deportes,Bogotá,App,4,471.26,10,0,1885.04,188.5,1696.54,1248.84,447.7
ORD101447,2024-06-13,1670,Tecnología,Centro,App,6,266.71,5,0,1600.26,80.01,1520.25,948.94,571.31
ORD101448,2023-01-21,2266,Tecnología,Bogotá,App,4,485.54,5,0,1942.16,97.11,1845.05,1495.53,349.52
ORD101449,2025-06-29,2096,Tecnología,Antioquia,Web,5,290.66,10,0,1453.3,145.33,1307.97,933.22,374.75
ORD101450,2025-05-16,3526,Deportes,Valle,Web,3,400.82,10,0,1202.46,120.25,1082.21,783.73,298.48
ORD101451,2025-03-04,2997,Hogar,Costa,Web,2,376.17,10,0,752.34,75.23,677.11,408.39,268.72
ORD101452,2023-04-10,3608,Hogar,Valle,App,5,337.2,15,0,1686.0,252.9,1433.1,838.07,595.03
ORD101453,2025-01-21,1100,Hogar,Costa,Marketplace,6,26.94,0,0,161.64,0.0,161.64,111.83,49.81
ORD101454,2024-04-22,3561,Belleza,Costa,Web,4,57.17,5,0,228.68,11.43,217.25,173.78,43.47
ORD101455,2025-07-28,2779,Deportes,Antioquia,Web,3,299.11,0,0,897.33,0.0,897.33,507.04,390.29
ORD101456,2024-06-09,1175,Deportes,Antioquia,Web,5,457.66,0,0,2288.3,0.0,2288.3,1572.53,715.77
ORD101457,2023-11-30,1237,Hogar,Centro,App,2,308.55,5,1,617.1,30.86,586.24,353.88,232.36
ORD101458,2023-01-02,3957,Tecnología,Centro,App,3,133.28,15,0,399.84,59.98,339.86,258.68,81.18
ORD101459,2024-01-10,2122,Belleza,Costa,Web,6,173.7,5,0,1042.2,52.11,990.09,726.85,263.24
ORD101460,2023-10-20,3918,Hogar,Centro,App,4,319.12,0,0,1276.48,0.0,1276.48,735.57,540.91
ORD101461,2025-04-16,2977,Tecnología,Antioquia,App,1,306.59,5,0,306.59,15.33,291.26,208.66,82.6
ORD101462,2025-10-01,3542,Hogar,Centro,Web,2,478.74,10,0,957.48,95.75,861.73,702.8,158.93
ORD101463,2024-07-06,3994,Belleza,Costa,Web,3,273.96,5,0,821.88,41.09,780.79,540.77,240.02
ORD101464,2023-11-14,3003,Hogar,Valle,App,5,190.41,5,0,952.05,47.6,904.45,567.15,337.3
ORD101465,2024-01-16,2537,Moda,Bogotá,Web,5,272.0,0,0,1360.0,0.0,1360.0,803.86,556.14
ORD101466,2023-01-14,1754,Deportes,Centro,Web,3,397.39,0,0,1192.17,0.0,1192.17,974.25,217.92
ORD101467,2024-05-18,3258,Hogar,Antioquia,Web,5,279.37,10,0,1396.85,139.68,1257.17,882.82,374.35
ORD101468,2023-08-19,2146,Tecnología,Valle,App,3,176.51,5,1,529.53,26.48,503.05,327.57,175.48
ORD101469,2023-05-10,2411,Belleza,Antioquia,App,2,182.54,0,0,365.08,0.0,365.08,221.92,143.16
ORD101470,2025-04-17,1139,Belleza,Centro,App,5,383.27,20,0,1916.35,383.27,1533.08,1236.51,296.57
ORD101471,2025-06-09,1540,Deportes,Costa,Web,2,51.9,0,0,103.8,0.0,103.8,74.66,29.14
ORD101472,2023-01-28,2414,Moda,Bogotá,Web,4,151.88,0,0,607.52,0.0,607.52,343.6,263.92
ORD101473,2023-03-07,1269,Hogar,Bogotá,App,4,93.46,10,0,373.84,37.38,336.46,190.45,146.01
ORD101474,2023-09-18,2035,Belleza,Valle,Web,4,473.44,10,0,1893.76,189.38,1704.38,1369.72,334.66
