orden_id,cliente_id,fecha_orden,canal,monto_orden,ciudad,segmento,fecha_registro,metodo_pago,estado_pago,fecha_pago,dias_pago
O002140,207,2025-02-16,Fuerza Comercial,839.58,Bucaramanga,SMB,2022-07-13,Tarjeta,Pendiente,2025-02-19,3.0
O002141,202,2024-11-06,Online,475.47,Barranquilla,Mid-Market,2023-12-21,Transferencia,Pagado,2024-11-10,4.0
O002142,871,2024-08-15,Online,126.32,Bucaramanga,Mid-Market,2024-01-04,Tarjeta,Pagado,2024-08-20,5.0
O002143,608,2024-02-20,Online,392.51,Barranquilla,SMB,2024-07-15,Transferencia,Pagado,2024-02-24,4.0
O002144,318,2024-12-11,Fuerza Comercial,628.77,Medellín,Mid-Market,2023-01-11,Tarjeta,Pagado,2024-12-16,5.0
O002145,354,2024-09-06,Fuerza Comercial,195.59,Cali,SMB,2023-02-04,Tarjeta,Pagado,2024-09-11,5.0
O002146,187,2024-06-22,Partners,1012.1,Bogotá,SMB,2023-10-02,Tarjeta,Pagado,2024-06-23,1.0
O002147,624,2024-11-05,Fuerza Comercial,332.02,Barranquilla,SMB,2025-05-11,Transferencia,Pagado,2024-11-14,9.0
O002148,545,2025-06-07,Fuerza Comercial,711.81,Bogotá,SMB,2022-07-01,Tarjeta,Pagado,2025-06-10,3.0
O002149,17,2024-04-03,Online,169.66,Cali,SMB,2025-04-09,Efectivo,Pagado,2024-04-03,0.0
O002150,832,2025-12-10,Online,574.59,Medellín,Enterprise,2022-08-08,Tarjeta,Pagado,2025-12-12,2.0
O002151,309,2025-05-22,Online,302.58,Barranquilla,SMB,2025-03-14,PSE,Pagado,2025-05-30,8.0
O002152,915,2025-05-21,Fuerza Comercial,250.87,Bogotá,SMB,2024-07-20,PSE,Pagado,2025-05-24,3.0
O002153,450,2025-01-05,Partners,982.9,Medellín,Mid-Market,2023-05-28,Tarjeta,Pagado,2025-01-12,7.0
O002154,259,2025-12-09,Fuerza Comercial,484.21,Bogotá,Mid-Market,2023-11-29,Tarjeta,Pagado,2025-12-10,1.0
O002155,884,2024-05-14,Online,400.41,Bogotá,Mid-Market,2022-12-04,PSE,Pagado,2024-05-20,6.0
O002156,863,2024-06-22,Online,630.44,Bucaramanga,Enterprise,2025-04-21,Transferencia,Pagado,2024-06-29,7.0
O002157,842,2024-01-03,Partners,765.21,Barranquilla,Mid-Market,2022-01-20,Efectivo,Pagado,2024-01-10,7.0
O002158,1053,2025-03-23,Online,741.08,Bogotá,Enterprise,2022-05-03,Efectivo,Pagado,2025-03-29,6.0
O002159,490,2024-10-21,Partners,652.56,Bucaramanga,SMB,2023-12-29,Efectivo,Pagado,2024-10-21,0.0
O002160,1172,2025-08-30,Online,276.88,Cali,SMB,2023-06-14,Transferencia,Pagado,2025-08-30,0.0
O002161,794,2024-01-19,Online,238.91,Bogotá,SMB,2024-05-20,PSE,Pagado,2024-01-21,2.0
O002162,1102,2024-11-26,Fuerza Comercial,438.06,Cali,Enterprise,2023-02-25,Tarjeta,Pagado,2024-11-28,2.0
O002163,572,2024-03-07,Online,438.06,Cali,Mid-Market,2024-04-14,Tarjeta,Pagado,2024-03-16,9.0
O002164,144,2025-09-10,Fuerza Comercial,436.79,Barranquilla,SMB,2023-11-24,PSE,Pagado,2025-09-13,3.0
O002165,785,2025-10-21,Online,231.84,Medellín,Mid-Market,2022-03-26,Tarjeta,Pendiente,2025-10-30,9.0
O002166,1082,2025-02-17,Fuerza Comercial,195.14,Bucaramanga,Enterprise,2023-09-26,Transferencia,Pagado,2025-02-25,8.0
O002167,295,2025-02-20,Online,543.51,Bogotá,Mid-Market,2022-03-27,PSE,Pagado,2025-02-28,8.0
O002168,892,2025-12-27,Fuerza Comercial,839.81,Barranquilla,Enterprise,2022-08-21,Efectivo,Pagado,2026-01-03,7.0
O002169,690,2024-12-10,Fuerza Comercial,604.16,Bogotá,Enterprise,2025-05-22,Tarjeta,Pagado,2024-12-19,9.0
O002170,917,2024-05-15,Fuerza Comercial,535.04,Medellín,Mid-Market,2023-01-28,Transferencia,Pendiente,2024-05-20,5.0
O002171,824,2025-09-26,Online,322.33,Medellín,Enterprise,2022-01-17,Efectivo,Pagado,2025-10-01,5.0
O002172,454,2025-01-02,Partners,428.7,Bucaramanga,SMB,2022-10-07,Efectivo,Pagado,2025-01-04,2.0
O002173,1182,2025-12-26,Fuerza Comercial,252.76,Bogotá,SMB,2023-04-04,Tarjeta,Pagado,2026-01-02,7.0
O002174,685,2024-08-28,Online,554.48,Bogotá,Mid-Market,2022-05-17,Tarjeta,Pendiente,2024-09-03,6.0
O002175,240,2025-05-02,Fuerza Comercial,663.79,Bucaramanga,Enterprise,2024-03-13,Tarjeta,Pagado,2025-05-08,6.0
O002176,987,2024-11-13,Online,197.44,Medellín,Enterprise,2023-01-15,Tarjeta,Pagado,2024-11-22,9.0
O002177,604,2024-09-01,Online,273.67,Bogotá,SMB,2022-10-17,Tarjeta,Pagado,2024-09-05,4.0
O002178,689,2024-03-29,Online,517.99,Medellín,SMB,2024-05-17,Efectivo,Pagado,2024-04-05,7.0
O002179,1147,2024-02-19,Online,506.22,Cali,Enterprise,2022-08-08,Efectivo,Pendiente,2024-02-24,5.0
O002180,304,2024-03-03,Partners,759.97,Medellín,SMB,2025-03-06,Tarjeta,Pagado,2024-03-05,2.0
O002181,1077,2025-03-25,Online,507.94,Medellín,Enterprise,2024-06-05,Transferencia,Pagado,2025-04-02,8.0
O002182,650,2024-11-03,Online,330.56,Bogotá,Enterprise,2023-10-15,Efectivo,Pagado,2024-11-10,7.0
O002183,284,2025-08-05,Fuerza Comercial,850.63,Medellín,SMB,2023-09-26,PSE,Pagado,2025-08-12,7.0
O002184,229,2025-08-09,Online,330.02,Cali,SMB,2023-01-18,Tarjeta,Pagado,2025-08-13,4.0
O002185,110,2025-01-03,Fuerza Comercial,346.54,Barranquilla,Mid-Market,2024-11-11,Transferencia,Pagado,2025-01-11,8.0
O002186,625,2024-05-11,Online,177.93,Medellín,SMB,2025-03-06,Efectivo,Pagado,2024-05-16,5.0
O002187,600,2025-06-05,Fuerza Comercial,485.49,Barranquilla,Enterprise,2024-11-18,Transferencia,Pagado,2025-06-07,2.0
O002188,952,2024-02-26,Fuerza Comercial,520.37,Barranquilla,Mid-Market,2023-08-23,Tarjeta,Pagado,2024-03-05,8.0
O002189,132,2025-09-22,Online,70.18,Barranquilla,SMB,2023-03-19,Efectivo,Pagado,2025-09-22,0.0
O002190,1103,2025-07-03,Online,598.46,Bogotá,SMB,2022-01-03,Transferencia,Pagado,2025-07-06,3.0
O002191,826,2024-02-02,Fuerza Comercial,1030.69,Cali,SMB,2022-10-19,Transferencia,Pagado,2024-02-08,6.0
O002192,595,2024-05-10,Online,415.65,Medellín,Mid-Market,2023-04-18,Tarjeta,Pendiente,2024-05-12,2.0
O002193,431,2025-01-28,Fuerza Comercial,516.04,Bogotá,SMB,2024-09-05,Tarjeta,Pendiente,2025-01-31,3.0
O002194,1107,2024-12-02,Online,740.14,Medellín,Mid-Market,2022-12-21,PSE,Pagado,2024-12-03,1.0
O002195,16,2024-04-19,Online,743.58,Barranquilla,SMB,2022-12-14,Efectivo,Pagado,2024-04-23,4.0
O002196,1176,2025-07-02,Online,398.01,Medellín,Mid-Market,2023-04-06,PSE,Pagado,2025-07-07,5.0
O002197,793,2025-05-13,Fuerza Comercial,291.1,Bogotá,Mid-Market,2022-07-01,Transferencia,Pagado,2025-05-13,0.0
O002198,1130,2024-01-30,Fuerza Comercial,464.88,Bogotá,SMB,2024-05-31,Efectivo,Pagado,2024-02-05,6.0
O002199,280,2024-01-23,Online,362.49,Barranquilla,Enterprise,2022-09-02,Tarjeta,Pagado,2024-01-24,1.0
O002200,866,2025-12-04,Fuerza Comercial,401.28,Bogotá,Mid-Market,2024-01-05,Efectivo,Pagado,2025-12-05,1.0
O002201,366,2025-08-19,Online,343.2,Bucaramanga,SMB,2023-03-09,Tarjeta,Pagado,2025-08-22,3.0
O002202,550,2024-08-06,Fuerza Comercial,529.79,Cali,Enterprise,2023-09-04,Tarjeta,Pendiente,2024-08-13,7.0
O002203,524,2025-07-27,Fuerza Comercial,417.6,Bucaramanga,SMB,2023-07-02,Efectivo,Pagado,2025-07-30,3.0
O002204,294,2025-03-31,Partners,314.5,Bogotá,SMB,2022-05-06,Tarjeta,Pagado,2025-04-01,1.0
O002205,172,2025-08-31,Fuerza Comercial,342.47,Barranquilla,Mid-Market,2024-03-14,Efectivo,Pagado,2025-09-09,9.0
O002206,1061,2024-10-26,Online,830.81,Cali,Mid-Market,2022-11-14,Efectivo,Pagado,2024-11-03,8.0
O002207,627,2025-11-16,Fuerza Comercial,380.23,Medellín,Mid-Market,2024-07-27,Tarjeta,Pendiente,2025-11-25,9.0
O002208,253,2025-02-14,Online,765.58,Bucaramanga,SMB,2022-10-09,Transferencia,Pagado,2025-02-16,2.0
O002209,623,2025-09-20,Online,729.24,Medellín,SMB,2025-05-15,,,,
O002210,1016,2024-12-20,Online,637.85,Bogotá,Mid-Market,2023-11-14,Tarjeta,Pagado,2024-12-24,4.0
O002211,634,2025-02-25,Fuerza Comercial,489.79,Bogotá,Mid-Market,2024-05-20,PSE,Pagado,2025-03-06,9.0
O002212,348,2024-05-09,Online,698.35,Cali,SMB,2023-01-12,Transferencia,Pagado,2024-05-09,0.0
O002213,778,2025-12-23,Fuerza Comercial,569.68,Barranquilla,SMB,2025-06-20,Tarjeta,Pagado,2025-12-31,8.0
O002214,874,2025-04-20,Online,845.01,Bogotá,SMB,2022-12-30,Transferencia,Pagado,2025-04-28,8.0
O002215,815,2025-01-25,Online,856.25,Bucaramanga,SMB,2025-06-21,Efectivo,Pagado,2025-02-03,9.0
O002216,1171,2024-03-23,Fuerza Comercial,672.33,Cali,SMB,2023-05-08,Tarjeta,Pagado,2024-03-23,0.0
O002217,764,2025-02-07,Online,545.67,Medellín,SMB,2022-01-21,Transferencia,Pagado,2025-02-12,5.0
O002218,989,2025-10-14,Online,611.57,Medellín,SMB,2023-04-14,PSE,Pagado,2025-10-19,5.0
O002219,672,2024-04-25,Online,389.1,Barranquilla,SMB,2024-03-24,Transferencia,Pagado,2024-04-25,0.0
O002220,753,2025-04-19,Fuerza Comercial,327.4,Bogotá,SMB,2025-05-05,PSE,Pagado,2025-04-21,2.0
O002221,954,2024-04-03,Online,374.27,Medellín,SMB,2022-03-13,Transferencia,Pagado,2024-04-06,3.0
O002222,229,2025-09-10,Online,1015.14,Cali,SMB,2023-01-18,Tarjeta,Pagado,2025-09-11,1.0
O002223,257,2024-05-14,Fuerza Comercial,444.12,Barranquilla,SMB,2022-11-27,Transferencia,Pagado,2024-05-15,1.0
O002224,67,2025-08-26,Online,441.33,Cali,Enterprise,2024-03-28,PSE,Pendiente,2025-08-31,5.0
O002225,697,2025-11-24,Fuerza Comercial,95.05,Cali,SMB,2025-03-23,Transferencia,Pagado,2025-12-01,7.0
O002226,442,2025-06-10,Fuerza Comercial,368.98,Bogotá,SMB,2024-09-14,Tarjeta,Pagado,2025-06-19,9.0
O002227,740,2024-04-01,Partners,327.49,Bogotá,SMB,2024-02-29,Efectivo,Pagado,2024-04-05,4.0
O002228,72,2025-03-15,Online,582.45,Bucaramanga,SMB,2023-09-06,Tarjeta,Pagado,2025-03-23,8.0
O002229,531,2025-09-23,Online,958.72,Medellín,Enterprise,2025-04-25,Tarjeta,Pagado,2025-09-30,7.0
O002230,312,2025-10-25,Online,242.56,Cali,SMB,2023-09-19,Transferencia,Pagado,2025-11-01,7.0
O002231,995,2025-09-12,Online,347.14,Medellín,SMB,2023-05-14,,,,
O002232,1033,2024-12-26,Online,267.15,Medellín,SMB,2024-04-27,Efectivo,Pagado,2024-12-27,1.0
O002233,986,2025-06-24,Online,889.35,Medellín,Mid-Market,2024-09-27,Tarjeta,Pagado,2025-06-29,5.0
O002234,185,2025-10-29,Fuerza Comercial,473.99,Bucaramanga,Mid-Market,2024-01-25,Tarjeta,Pagado,2025-11-05,7.0
O002235,1027,2024-12-11,Fuerza Comercial,364.98,Bogotá,Enterprise,2023-01-31,Tarjeta,Pagado,2024-12-12,1.0
O002236,827,2024-05-31,Online,892.39,Bogotá,Mid-Market,2025-06-18,Tarjeta,Pagado,2024-06-01,1.0
O002237,1045,2024-01-29,Fuerza Comercial,373.79,Bucaramanga,Mid-Market,2025-02-22,Transferencia,Pagado,2024-01-31,2.0
O002238,331,2024-01-11,Online,662.7,Medellín,Mid-Market,2023-05-17,Tarjeta,Pagado,2024-01-15,4.0
O002239,861,2025-08-09,Fuerza Comercial,596.06,Barranquilla,SMB,2025-05-14,Tarjeta,Pagado,2025-08-16,7.0
O002240,840,2025-05-26,Online,749.94,Medellín,SMB,2023-12-06,PSE,Pagado,2025-05-31,5.0
O002241,1088,2024-08-26,Fuerza Comercial,464.46,Cali,Mid-Market,2022-09-17,Tarjeta,Pagado,2024-08-27,1.0
O002242,600,2025-07-08,Partners,176.76,Barranquilla,Enterprise,2024-11-18,Transferencia,Pagado,2025-07-13,5.0
O002243,964,2025-10-19,Fuerza Comercial,1188.96,Bucaramanga,SMB,2022-07-09,Tarjeta,Pagado,2025-10-27,8.0
O002244,432,2024-10-25,Fuerza Comercial,620.59,Medellín,Enterprise,2024-06-06,Tarjeta,Pagado,2024-10-28,3.0
O002245,851,2024-05-04,Fuerza Comercial,326.32,Bucaramanga,SMB,2023-02-03,Tarjeta,Pagado,2024-05-12,8.0
O002246,267,2025-03-05,Online,406.77,Barranquilla,SMB,2024-05-12,Efectivo,Pagado,2025-03-07,2.0
O002247,1053,2024-05-28,Fuerza Comercial,438.06,Bogotá,Enterprise,2022-05-03,Transferencia,Pagado,2024-06-02,5.0
O002248,811,2025-04-20,Fuerza Comercial,158.12,Bogotá,SMB,2022-07-23,PSE,Pagado,2025-04-25,5.0
O002249,165,2025-04-25,Online,749.59,Barranquilla,Mid-Market,2023-07-28,PSE,Pagado,2025-04-25,0.0
O002250,1064,2024-07-14,Online,390.26,Barranquilla,Mid-Market,2023-10-06,Tarjeta,Pagado,2024-07-22,8.0
O002251,1065,2025-11-27,Online,331.85,Barranquilla,Enterprise,2024-11-03,PSE,Pagado,2025-12-03,6.0
O002252,17,2024-08-08,Fuerza Comercial,235.38,Cali,SMB,2025-04-09,PSE,Pagado,2024-08-08,0.0
O002253,395,2024-03-09,Partners,729.78,Barranquilla,SMB,2025-04-22,Tarjeta,Pagado,2024-03-18,9.0
O002254,566,2024-12-05,Online,459.29,Barranquilla,SMB,2023-04-28,PSE,Pagado,2024-12-05,0.0
O002255,796,2025-07-13,Fuerza Comercial,928.6,Medellín,SMB,2024-05-04,Transferencia,Pagado,2025-07-14,1.0
O002256,1023,2025-02-23,Online,46.44,Cali,Mid-Market,2023-02-10,PSE,Pagado,2025-03-04,9.0
O002257,1134,2025-08-14,Online,468.64,Barranquilla,SMB,2022-02-02,PSE,Pagado,2025-08-20,6.0
O002258,1,2024-01-01,Online,641.33,Bucaramanga,SMB,2022-06-04,Transferencia,Pagado,2024-01-07,6.0
O002259,258,2025-01-02,Partners,1041.48,Barranquilla,SMB,2022-02-11,PSE,Pagado,2025-01-07,5.0
O002260,872,2025-10-19,Partners,219.5,Bucaramanga,Mid-Market,2022-11-26,Transferencia,Pagado,2025-10-20,1.0
O002261,1186,2025-04-14,Online,219.03,Cali,SMB,2025-05-25,PSE,Pagado,2025-04-20,6.0
O002262,256,2025-06-08,Online,1031.35,Bogotá,SMB,2023-02-01,PSE,Pagado,2025-06-15,7.0
O002263,177,2025-02-10,Fuerza Comercial,505.16,Medellín,SMB,2022-12-28,Efectivo,Pagado,2025-02-16,6.0
O002264,1181,2025-03-06,Partners,498.64,Cali,Enterprise,2022-09-09,Efectivo,Pagado,2025-03-09,3.0
O002265,435,2025-09-16,Online,394.52,Cali,SMB,2024-12-20,Tarjeta,Pagado,2025-09-20,4.0
O002266,1115,2024-06-04,Fuerza Comercial,344.06,Bogotá,Mid-Market,2024-02-17,Tarjeta,Pagado,2024-06-06,2.0
O002267,675,2024-05-13,Fuerza Comercial,250.52,Bogotá,Mid-Market,2024-04-27,Transferencia,Pagado,2024-05-18,5.0
O002268,1172,2024-10-16,Fuerza Comercial,204.85,Cali,SMB,2023-06-14,Tarjeta,Pagado,2024-10-18,2.0
O002269,464,2024-04-27,Online,808.43,Cali,SMB,2022-06-25,Tarjeta,Pagado,2024-05-01,4.0
O002270,225,2024-12-12,Online,278.32,Barranquilla,SMB,2022-04-29,Tarjeta,Pagado,2024-12-18,6.0
O002271,363,2025-06-09,Fuerza Comercial,709.1,Bogotá,Enterprise,2024-08-27,Tarjeta,Pagado,2025-06-17,8.0
O002272,454,2024-12-22,Online,366.18,Bucaramanga,SMB,2022-10-07,PSE,Pagado,2024-12-29,7.0
O002273,1179,2025-09-09,Partners,485.12,Bogotá,Mid-Market,2024-07-20,Tarjeta,Pagado,2025-09-18,9.0
O002274,578,2025-12-31,Online,822.28,Medellín,Mid-Market,2024-04-12,PSE,Pagado,2026-01-08,8.0
O002275,471,2024-09-18,Fuerza Comercial,573.36,Barranquilla,Mid-Market,2022-09-16,Efectivo,Pagado,2024-09-26,8.0
O002276,788,2024-09-06,Fuerza Comercial,420.83,Cali,SMB,2022-04-10,Tarjeta,Pagado,2024-09-09,3.0
O002277,745,2025-03-22,Fuerza Comercial,327.52,Bogotá,SMB,2023-04-25,Efectivo,Pagado,2025-03-25,3.0
O002278,506,2025-02-20,Online,620.84,Bogotá,SMB,2023-12-06,Transferencia,Pagado,2025-02-20,0.0
O002279,425,2024-03-11,Online,109.58,Medellín,SMB,2022-09-28,Transferencia,Pagado,2024-03-12,1.0
O002280,1148,2025-07-13,Online,444.35,Bogotá,SMB,2024-09-26,Tarjeta,Pagado,2025-07-15,2.0
O002281,27,2025-11-27,Online,381.0,Bogotá,Mid-Market,2024-12-16,Tarjeta,Pagado,2025-12-01,4.0
O002282,1045,2024-11-20,Partners,263.05,Bucaramanga,Mid-Market,2025-02-22,Tarjeta,Pagado,2024-11-26,6.0
O002283,329,2025-02-04,Online,340.51,Medellín,Mid-Market,2023-09-23,Transferencia,Pagado,2025-02-09,5.0
O002284,905,2025-05-04,Fuerza Comercial,318.92,Barranquilla,SMB,2023-07-02,PSE,Pagado,2025-05-09,5.0
O002285,1023,2024-03-02,Online,499.61,Cali,Mid-Market,2023-02-10,PSE,Pendiente,2024-03-04,2.0
O002286,777,2025-08-02,Online,362.76,Bogotá,SMB,2025-04-03,Tarjeta,Pagado,2025-08-05,3.0
O002287,1160,2024-04-04,Online,325.6,Bogotá,SMB,2024-06-02,Tarjeta,Pagado,2024-04-04,0.0
O002288,1172,2025-01-03,Fuerza Comercial,298.12,Cali,SMB,2023-06-14,Tarjeta,Pagado,2025-01-10,7.0
O002289,433,2025-09-27,Online,642.45,Bucaramanga,SMB,2022-12-26,Tarjeta,Pagado,2025-10-02,5.0
O002290,553,2024-08-06,Fuerza Comercial,395.8,Bogotá,SMB,2022-09-18,Tarjeta,Pagado,2024-08-13,7.0
O002291,1139,2025-09-05,Fuerza Comercial,862.81,Cali,SMB,2022-01-04,Tarjeta,Pagado,2025-09-07,2.0
O002292,705,2025-09-28,Online,306.73,Bucaramanga,Mid-Market,2022-11-29,Efectivo,Pagado,2025-10-01,3.0
O002293,351,2025-05-30,Online,497.52,Barranquilla,SMB,2022-02-10,Transferencia,Pagado,2025-06-04,5.0
O002294,764,2025-05-12,Fuerza Comercial,201.63,Medellín,SMB,2022-01-21,Tarjeta,Pagado,2025-05-18,6.0
O002295,38,2025-06-12,Fuerza Comercial,182.81,Bogotá,Enterprise,2023-07-08,Tarjeta,Pagado,2025-06-15,3.0
O002296,185,2024-04-08,Fuerza Comercial,339.92,Bucaramanga,Mid-Market,2024-01-25,Tarjeta,Pagado,2024-04-15,7.0
O002297,410,2025-12-25,Online,441.32,Barranquilla,Enterprise,2024-07-22,PSE,Pagado,2025-12-30,5.0
O002298,14,2025-05-17,Fuerza Comercial,513.62,Bucaramanga,Mid-Market,2023-05-01,Tarjeta,Pagado,2025-05-23,6.0
O002299,1103,2024-04-11,Online,477.06,Bogotá,SMB,2022-01-03,Tarjeta,Pagado,2024-04-12,1.0
O002300,183,2025-04-03,Partners,1008.38,Bogotá,SMB,2024-04-16,Tarjeta,Pagado,2025-04-12,9.0
O002301,1107,2024-06-10,Fuerza Comercial,518.01,Medellín,Mid-Market,2022-12-21,PSE,Pagado,2024-06-11,1.0
O002302,442,2024-11-01,Online,285.6,Bogotá,SMB,2024-09-14,Transferencia,Pagado,2024-11-09,8.0
O002303,720,2025-02-02,Fuerza Comercial,590.97,Medellín,Mid-Market,2024-10-08,PSE,Pagado,2025-02-08,6.0
O002304,112,2025-03-27,Online,472.9,Bucaramanga,SMB,2023-08-06,Tarjeta,Pagado,2025-04-05,9.0
O002305,643,2024-10-18,Online,406.7,Barranquilla,Mid-Market,2023-08-09,Efectivo,Pagado,2024-10-27,9.0
O002306,476,2024-02-05,Fuerza Comercial,364.14,Bucaramanga,Enterprise,2022-01-25,Tarjeta,Pagado,2024-02-09,4.0
O002307,585,2025-03-02,Online,437.21,Cali,Mid-Market,2023-08-17,Transferencia,Pendiente,2025-03-07,5.0
O002308,260,2024-02-08,Online,589.96,Bucaramanga,Mid-Market,2022-08-04,Tarjeta,Pagado,2024-02-11,3.0
O002309,1167,2025-02-22,Fuerza Comercial,324.11,Bogotá,SMB,2023-12-23,Tarjeta,Pagado,2025-03-03,9.0
O002310,270,2025-09-19,Online,687.73,Barranquilla,Mid-Market,2023-04-30,Tarjeta,Pagado,2025-09-25,6.0
O002311,177,2024-01-21,Online,582.91,Medellín,SMB,2022-12-28,Tarjeta,Pendiente,2024-01-30,9.0
O002312,1123,2025-07-12,Online,459.8,Cali,Mid-Market,2022-10-22,Tarjeta,Pendiente,2025-07-20,8.0
O002313,648,2024-06-30,Fuerza Comercial,653.59,Bogotá,SMB,2022-02-09,Tarjeta,Pagado,2024-07-05,5.0
O002314,134,2025-04-13,Partners,464.29,Bucaramanga,Mid-Market,2023-07-15,PSE,Pagado,2025-04-15,2.0
O002315,270,2025-12-03,Online,487.95,Barranquilla,Mid-Market,2023-04-30,PSE,Pagado,2025-12-04,1.0
O002316,818,2024-09-14,Online,364.19,Bucaramanga,SMB,2023-06-12,Tarjeta,Pagado,2024-09-20,6.0
O002317,1026,2024-06-02,Online,297.44,Bucaramanga,Mid-Market,2024-08-31,Tarjeta,Pagado,2024-06-04,2.0
O002318,765,2025-12-26,Online,302.73,Bucaramanga,SMB,2022-12-01,Tarjeta,Pendiente,2025-12-26,0.0
O002319,283,2024-03-06,Fuerza Comercial,535.73,Barranquilla,SMB,2025-03-10,PSE,Pagado,2024-03-13,7.0
O002320,285,2025-02-22,Fuerza Comercial,212.47,Medellín,SMB,2025-03-04,PSE,Pagado,2025-02-22,0.0
O002321,570,2024-01-21,Online,435.38,Bucaramanga,SMB,2024-11-13,PSE,Pagado,2024-01-28,7.0
O002322,573,2025-03-14,Fuerza Comercial,381.22,Barranquilla,SMB,2023-06-24,Efectivo,Pagado,2025-03-19,5.0
O002323,900,2025-09-13,Online,413.19,Bogotá,Mid-Market,2025-05-15,Tarjeta,Pagado,2025-09-18,5.0
O002324,111,2024-06-14,Fuerza Comercial,302.28,Cali,SMB,2022-01-28,PSE,Pagado,2024-06-19,5.0
O002325,1021,2024-07-26,Fuerza Comercial,498.65,Medellín,Mid-Market,2024-10-14,Tarjeta,Pagado,2024-08-03,8.0
O002326,237,2025-07-09,Partners,701.06,Medellín,Mid-Market,2023-07-23,Tarjeta,Pagado,2025-07-13,4.0
O002327,282,2025-02-08,Fuerza Comercial,421.25,Cali,Mid-Market,2023-05-23,Efectivo,Pagado,2025-02-12,4.0
O002328,291,2024-08-28,Fuerza Comercial,630.88,Barranquilla,SMB,2022-03-08,Transferencia,Pagado,2024-09-03,6.0
O002329,598,2024-06-22,Fuerza Comercial,624.69,Barranquilla,SMB,2022-01-15,Transferencia,Pagado,2024-07-01,9.0
O002330,525,2025-11-28,Online,979.99,Cali,SMB,2022-01-16,Efectivo,Pagado,2025-12-07,9.0
O002331,280,2025-05-30,Online,642.84,Barranquilla,Enterprise,2022-09-02,Tarjeta,Pendiente,2025-06-05,6.0
O002332,357,2024-02-15,Fuerza Comercial,891.35,Bucaramanga,Mid-Market,2024-05-11,Tarjeta,Pagado,2024-02-24,9.0
O002333,894,2025-11-04,Partners,292.78,Barranquilla,SMB,2025-06-16,Transferencia,Pagado,2025-11-08,4.0
O002334,56,2024-02-01,Online,214.57,Barranquilla,Mid-Market,2022-08-29,Transferencia,Pagado,2024-02-07,6.0
O002335,822,2025-04-03,Fuerza Comercial,277.1,Bucaramanga,Mid-Market,2022-10-01,Tarjeta,Pagado,2025-04-04,1.0
O002336,241,2024-06-26,Online,139.61,Bucaramanga,SMB,2024-12-03,Transferencia,Pagado,2024-06-27,1.0
O002337,550,2024-05-27,Online,1062.56,Cali,Enterprise,2023-09-04,Tarjeta,Pagado,2024-05-27,0.0
O002338,297,2025-06-22,Online,426.72,Bucaramanga,Mid-Market,2024-01-25,PSE,Pagado,2025-06-22,0.0
O002339,309,2025-02-04,Online,418.85,Barranquilla,SMB,2025-03-14,Tarjeta,Pagado,2025-02-13,9.0
O002340,590,2025-10-19,Fuerza Comercial,435.74,Medellín,Mid-Market,2024-05-27,Tarjeta,Pagado,2025-10-25,6.0
O002341,259,2024-10-20,Online,526.57,Bogotá,Mid-Market,2023-11-29,Tarjeta,Pagado,2024-10-23,3.0
O002342,1020,2024-01-26,Online,143.91,Medellín,Mid-Market,2024-12-28,Transferencia,Pagado,2024-02-03,8.0
O002343,802,2024-06-05,Online,293.23,Medellín,Enterprise,2022-10-04,Transferencia,Pagado,2024-06-11,6.0
O002344,196,2024-01-09,Fuerza Comercial,385.69,Barranquilla,Enterprise,2022-09-11,Tarjeta,Pagado,2024-01-12,3.0
O002345,80,2025-03-23,Online,466.97,Bucaramanga,Mid-Market,2024-09-29,PSE,Pendiente,2025-03-31,8.0
O002346,504,2025-12-15,Fuerza Comercial,305.13,Bucaramanga,SMB,2023-01-15,Transferencia,Pagado,2025-12-19,4.0
O002347,1174,2025-07-25,Online,844.94,Medellín,Enterprise,2023-04-27,Efectivo,Pendiente,2025-07-27,2.0
O002348,239,2025-02-12,Online,409.94,Cali,Mid-Market,2024-03-30,Efectivo,Pagado,2025-02-16,4.0
O002349,185,2025-02-02,Fuerza Comercial,515.92,Bucaramanga,Mid-Market,2024-01-25,PSE,Pagado,2025-02-02,0.0
O002350,270,2025-09-29,Fuerza Comercial,238.36,Barranquilla,Mid-Market,2023-04-30,Tarjeta,Pagado,2025-10-03,4.0
O002351,764,2025-04-07,Online,422.45,Medellín,SMB,2022-01-21,Transferencia,Pagado,2025-04-14,7.0
O002352,128,2024-08-06,Online,302.76,Medellín,SMB,2023-09-16,PSE,Pagado,2024-08-13,7.0
O002353,580,2024-04-26,Partners,383.51,Cali,SMB,2023-03-01,Tarjeta,Pagado,2024-04-29,3.0
O002354,109,2024-09-07,Fuerza Comercial,375.56,Cali,Enterprise,2024-07-14,Tarjeta,Pagado,2024-09-10,3.0
O002355,579,2025-12-10,Fuerza Comercial,299.97,Cali,SMB,2022-07-11,Efectivo,Pagado,2025-12-12,2.0
O002356,290,2025-02-24,Online,1315.28,Barranquilla,Mid-Market,2025-03-03,Transferencia,Pagado,2025-03-04,8.0
O002357,1073,2025-09-10,Fuerza Comercial,342.16,Bogotá,Mid-Market,2023-05-11,Transferencia,Pagado,2025-09-12,2.0
O002358,490,2024-02-13,Online,333.92,Bucaramanga,SMB,2023-12-29,Tarjeta,Pagado,2024-02-14,1.0
